Tw,model,variable,z,value,d1_dz,d2_dz2
1.0,Compressible,T,5.84,1.0002564632657585,-0.00016276984776197878,0.00010261539564737285
1.0,Compressible,T,5.8500000000000005,1.0002548406660783,-0.00016174680203562275,0.00010198728013221907
1.0,Compressible,T,5.86,1.0002532283297179,-0.00016073010215933436,0.00010135901149510747
1.0,Compressible,T,5.87,1.000251626064035,-0.00015971962180572064,0.00010073093434925968
1.0,Compressible,T,5.88,1.0002500339372817,-0.0001587154834723492,0.00010010391271464587
1.0,Compressible,T,5.89,1.0002484517543657,-0.00015771754355142775,9.948338330900176e-05
1.0,Compressible,T,5.9,1.0002468795864106,-0.00015672581580616907,9.887258585194927e-05
1.0,Compressible,T,5.91,1.0002453172380497,-0.00015574009183438875,9.826760596354407e-05
1.0,Compressible,T,5.92,1.0002437647845739,-0.00015476046368689822,9.76633845795067e-05
1.0,Compressible,T,5.93,1.0002422220287759,-0.00015378682414279865,9.705932981773566e-05
1.0,Compressible,T,5.94,1.0002406890480908,-0.00015281927709054344,9.645516989564753e-05
1.0,Compressible,T,5.95,1.0002391656432341,-0.00015185772074488568,9.585365177145182e-05
1.0,Compressible,T,5.96,1.000237651893676,-0.00015090220405511445,9.525985227299121e-05
1.0,Compressible,T,5.97,1.000236147599153,-0.0001499525236994259,9.467504256121737e-05
1.0,Compressible,T,5.98,1.0002346528432018,-0.00014900870320389004,9.409382890623787e-05
1.0,Compressible,T,5.99,1.000233167425089,-0.00014807064712130114,9.35130486823272e-05
1.0,Compressible,T,6.0,1.0002316914302594,-0.00014713844223024353,9.293209437544366e-05
1.0,Compressible,T,6.01,1.0002302246562444,-0.0001462120052337923,9.235166693599434e-05
1.0,Compressible,T,6.0200000000000005,1.0002287671901546,-0.0001452914088915236,9.1775074295696e-05
1.0,Compressible,T,6.03,1.0002273188280666,-0.00014437650374787836,9.120740784851738e-05
1.0,Compressible,T,6.04,1.0002258796600796,-0.0001434672607345533,9.064689443505532e-05
1.0,Compressible,T,6.05,1.0002244494828518,-0.0001425635658591773,9.008857269065737e-05
1.0,Compressible,T,6.0600000000000005,1.0002230283887623,-0.00014166548928074008,8.953015218082696e-05
1.0,Compressible,T,6.07,1.0002216161730664,-0.00014077296281556073,8.897188088497106e-05
1.0,Compressible,T,6.08,1.000220212929506,-0.0001398860516630407,8.841448391194891e-05
1.0,Compressible,T,6.09,1.000218818452033,-0.0001390046731373218,8.786274214855633e-05
1.0,Compressible,T,6.1000000000000005,1.0002174328360431,-0.0001381287968200695,8.731986653742665e-05
1.0,Compressible,T,6.11,1.0002160558760969,-0.00013725827580657324,8.678242267024135e-05
1.0,Compressible,T,6.12,1.000214687670527,-0.00013639314836666472,8.624578597960127e-05
1.0,Compressible,T,6.13,1.0002133280131296,-0.00013553336008698125,8.57092807393621e-05
1.0,Compressible,T,6.140000000000001,1.000211977003325,-0.0001346789627518774,8.517268916818747e-05
1.0,Compressible,T,6.15,1.0002106344338746,-0.00013382990630361746,8.463830916127964e-05
1.0,Compressible,T,6.16,1.000209300405199,-0.00013298619656865185,8.411077345727054e-05
1.0,Compressible,T,6.17,1.0002079747099433,-0.0001321476908344721,8.359143635061801e-05
1.0,Compressible,T,6.18,1.0002066574513824,-0.00013131436784163952,8.307555354747018e-05
1.0,Compressible,T,6.19,1.0002053484225863,-0.00013048617976352261,8.256008392493012e-05
1.0,Compressible,T,6.2,1.0002040477277871,-0.00012966316616314089,8.204448072035748e-05
1.0,Compressible,T,6.21,1.0002027551592632,-0.0001288452901491155,8.152928607785444e-05
1.0,Compressible,T,6.22,1.0002014708219842,-0.00012803258044158383,8.101740007759612e-05
1.0,Compressible,T,6.23,1.0002001945076542,-0.00012722494214756352,8.05134384052053e-05
1.0,Compressible,T,6.24,1.0001989263231414,-0.00012642231167347973,8.001611888630751e-05
1.0,Compressible,T,6.25,1.0001976660614207,-0.0001256246197698374,7.9520894047393e-05
1.0,Compressible,T,6.26,1.000196413830746,-0.0001248318937925319,7.902560881234161e-05
1.0,Compressible,T,6.2700000000000005,1.0001951694235447,-0.00012404410759359052,7.85304401063041e-05
1.0,Compressible,T,6.28,1.0001939329485943,-0.00012326128499040578,7.803599189060238e-05
1.0,Compressible,T,6.29,1.000192704197845,-0.0001224833877557785,7.754643185364871e-05
1.0,Compressible,T,6.3,1.0001914832808392,-0.00012171035635333283,7.7064878212239e-05
1.0,Compressible,T,6.3100000000000005,1.0001902699907177,-0.00012094209019153368,7.658836373991389e-05
1.0,Compressible,T,6.32,1.0001890644390354,-0.00012017858907853451,7.611268628693497e-05
1.0,Compressible,T,6.33,1.000187866418936,-0.00011941983646579502,7.563711115210654e-05
1.0,Compressible,T,6.34,1.0001866760423062,-0.00011866584685549242,7.516146460772883e-05
1.0,Compressible,T,6.3500000000000005,1.000185493101999,-0.00011791660717364039,7.468765659268597e-05
1.0,Compressible,T,6.36,1.0001843177101628,-0.00011717209372363868,7.421987042732954e-05
1.0,Compressible,T,6.37,1.0001831496601243,-0.00011643220976509383,7.375951014410194e-05
1.0,Compressible,T,6.38,1.0001819890659676,-0.00011569690352075668,7.330243896319383e-05
1.0,Compressible,T,6.390000000000001,1.0001808357220539,-0.0001149661609858299,7.284576319932425e-05
1.0,Compressible,T,6.4,1.000179689742748,-0.00011423998825677018,7.238898298567338e-05
1.0,Compressible,T,6.41,1.0001785509222887,-0.00011351838132611647,7.193251754245098e-05
1.0,Compressible,T,6.42,1.0001774193751214,-0.00011280133790592117,7.147888609893103e-05
1.0,Compressible,T,6.43,1.0001762948955306,-0.00011208880360413787,7.103224675119885e-05
1.0,Compressible,T,6.44,1.0001751775990493,-0.00011138069297089714,7.059172659751225e-05
1.0,Compressible,T,6.45,1.0001740672816712,-0.0001106769690721876,7.015319489767254e-05
1.0,Compressible,T,6.46,1.000172964059668,-0.00010997762907294373,6.971463868410584e-05
1.0,Compressible,T,6.47,1.0001718677290898,-0.00010928267629850552,6.927617057783404e-05
1.0,Compressible,T,6.48,1.0001707784061418,-0.000108592105661387,6.883829009041078e-05
1.0,Compressible,T,6.49,1.0001696958869768,-0.00010790591049669729,6.840461423962638e-05
1.0,Compressible,T,6.5,1.0001686202879319,-0.00010722401337659448,6.797811735737187e-05
1.0,Compressible,T,6.51,1.0001675514067092,-0.00010654634814954989,6.75562674246049e-05
1.0,Compressible,T,6.5200000000000005,1.0001664893609687,-0.00010587288802810235,6.71352687220397e-05
1.0,Compressible,T,6.53,1.0001654339489487,-0.00010520364277510907,6.671435137661948e-05
1.0,Compressible,T,6.54,1.0001643852881132,-0.00010453860100057,6.629337327979188e-05
1.0,Compressible,T,6.55,1.0001633431769288,-0.00010387777530951325,6.587391396805937e-05
1.0,Compressible,T,6.5600000000000005,1.000162307732607,-0.00010322112272120876,6.545972226490362e-05
1.0,Compressible,T,6.57,1.0001612787544745,-0.00010256858086421516,6.505222138742002e-05
1.0,Compressible,T,6.58,1.0001602563609897,-0.00010192007829346039,6.464782416060362e-05
1.0,Compressible,T,6.59,1.0001592403529087,-0.00010127562438100313,6.424380813996149e-05
1.0,Compressible,T,6.6000000000000005,1.000158230848502,-0.00010063520213066113,6.383970934109584e-05
1.0,Compressible,T,6.61,1.0001572276488662,-9.999883019418121e-05,6.343585283730309e-05
1.0,Compressible,T,6.62,1.000156230871898,-9.93664850739151e-05,6.303440862609651e-05
1.0,Compressible,T,6.63,1.0001552403191647,-9.873814202165931e-05,6.263910137249522e-05
1.0,Compressible,T,6.640000000000001,1.0001542561090575,-9.811370304646516e-05,6.224939674836973e-05
1.0,Compressible,T,6.65,1.000153278045104,-9.74931540866919e-05,6.186157328613891e-05
1.0,Compressible,T,6.66,1.0001523062459758,-9.687647158074242e-05,6.147375266607642e-05
1.0,Compressible,T,6.67,1.0001513405156723,-9.626367903337041e-05,6.10860002581157e-05
1.0,Compressible,T,6.68,1.000150380972395,-9.565475157558012e-05,6.069872071634303e-05
1.0,Compressible,T,6.69,1.0001494274206406,-9.50497046190435e-05,6.031504078407492e-05
1.0,Compressible,T,6.7,1.000148479978303,-9.44484507598986e-05,5.993776319712825e-05
1.0,Compressible,T,6.71,1.0001475384516254,-9.385094935510097e-05,5.956475277457771e-05
1.0,Compressible,T,6.72,1.0001466029593158,-9.325715570440707e-05,5.919259287167928e-05
1.0,Compressible,T,6.73,1.0001456733085112,-9.266709749766733e-05,5.882049656236177e-05
1.0,Compressible,T,6.74,1.0001447496173659,-9.208074577315983e-05,5.84483537124942e-05
1.0,Compressible,T,6.75,1.0001438316935958,-9.149813042341748e-05,5.807745715458255e-05
1.0,Compressible,T,6.76,1.0001429196547573,-9.09191966300682e-05,5.7711142531499844e-05
1.0,Compressible,T,6.7700000000000005,1.000142013309663,-9.034390757278743e-05,5.735083021818268e-05
1.0,Compressible,T,6.78,1.000141112776606,-8.977218002570453e-05,5.699342651155435e-05
1.0,Compressible,T,6.79,1.0001402178660626,-8.920403904255636e-05,5.6636394418775084e-05
1.0,Compressible,T,6.8,1.0001393286958251,-8.863945213732904e-05,5.6279297666604264e-05
1.0,Compressible,T,6.8100000000000005,1.0001384450770197,-8.807845308922424e-05,5.592238352392087e-05
1.0,Compressible,T,6.82,1.0001375671267634,-8.752100446685063e-05,5.556751219160192e-05
1.0,Compressible,T,6.83,1.0001366946569303,-8.696710284539222e-05,5.521800758856617e-05
1.0,Compressible,T,6.84,1.0001358277847066,-8.641664431507934e-05,5.48736050376402e-05
1.0,Compressible,T,6.8500000000000005,1.000134966324044,-8.586963074463938e-05,5.453097244867335e-05
1.0,Compressible,T,6.86,1.0001341103920918,-8.532602486610585e-05,5.418836757087493e-05
1.0,Compressible,T,6.87,1.0001332598035466,-8.478586339322192e-05,5.384581349687865e-05
1.0,Compressible,T,6.88,1.0001324146748238,-8.42491085961683e-05,5.350363814215879e-05
1.0,Compressible,T,6.890000000000001,1.0001315748213746,-8.37157906303787e-05,5.316453304260362e-05
1.0,Compressible,T,6.9,1.0001307403590114,-8.318581793531621e-05,5.283111192966403e-05
1.0,Compressible,T,6.91,1.000129911105016,-8.265916839178544e-05,5.2501593117427504e-05
1.0,Compressible,T,6.92,1.0001290871756436,-8.213578607296768e-05,5.217291487724825e-05
1.0,Compressible,T,6.93,1.0001282683892945,-8.161571009424051e-05,5.184428708559889e-05
1.0,Compressible,T,6.94,1.0001274548614416,-8.109890033125566e-05,5.151561985883204e-05
1.0,Compressible,T,6.95,1.000126646411288,-8.058539769706385e-05,5.118797332670684e-05
1.0,Compressible,T,6.96,1.0001258431534876,-8.007514086472156e-05,5.0864299794285174e-05
1.0,Compressible,T,6.97,1.0001250449084707,-7.956811170117817e-05,5.054598766207445e-05
1.0,Compressible,T,6.98,1.0001242517912534,-7.906422111148004e-05,5.023038660567636e-05
1.0,Compressible,T,6.99,1.0001234636240486,-7.856350396906464e-05,4.9915147926072635e-05
1.0,Compressible,T,7.0,1.000122680521174,-7.80659181529586e-05,4.959985879793424e-05
1.0,Compressible,T,7.01,1.0001219023056855,-7.757150679310598e-05,4.928470573872627e-05
1.0,Compressible,T,7.0200000000000005,1.0001211290910381,-7.708022403818404e-05,4.8971273258757286e-05
1.0,Compressible,T,7.03,1.0001203607012048,-7.659208132793083e-05,4.866252005797465e-05
1.0,Compressible,T,7.04,1.0001195972494115,-7.610697363702457e-05,4.835839497730008e-05
1.0,Compressible,T,7.05,1.0001188385617321,-7.562491342838484e-05,4.805592723755407e-05
1.0,Compressible,T,7.0600000000000005,1.0001180847511428,-7.514585509227345e-05,4.775350568308979e-05
1.0,Compressible,T,7.07,1.0001173356446305,-7.466984331472304e-05,4.745112462956188e-05
1.0,Compressible,T,7.08,1.0001165913542764,-7.419683259968224e-05,4.714904520142357e-05
1.0,Compressible,T,7.09,1.0001158517079785,-7.37268624106946e-05,4.684957382039426e-05
1.0,Compressible,T,7.1000000000000005,1.0001151168170281,-7.325984112327433e-05,4.655512846340939e-05
1.0,Compressible,T,7.11,1.0001143865111561,-7.279575984142639e-05,4.626424185971787e-05
1.0,Compressible,T,7.12,1.0001136609018313,-7.233455628607999e-05,4.597417628815579e-05
1.0,Compressible,T,7.13,1.0001129398200304,-7.187627631566329e-05,4.568415299388432e-05
1.0,Compressible,T,7.140000000000001,1.000112223376305,-7.142087322620227e-05,4.539409772519277e-05
1.0,Compressible,T,7.15,1.000111511402566,-7.096839436115943e-05,4.510487450204567e-05
1.0,Compressible,T,7.16,1.0001108040084177,-7.051877573616139e-05,4.481908071341054e-05
1.0,Compressible,T,7.17,1.0001101010270512,-7.007201274689123e-05,4.4538063548317e-05
1.0,Compressible,T,7.18,1.0001094025681627,-6.962801446519506e-05,4.4259562770319547e-05
1.0,Compressible,T,7.19,1.000108708466762,-6.91868214914848e-05,4.398141335570883e-05
1.0,Compressible,T,7.2,1.000108018831733,-6.874838619808088e-05,4.3703223795433545e-05
1.0,Compressible,T,7.21,1.000107333499038,-6.831275701557615e-05,4.342513726385364e-05
1.0,Compressible,T,7.22,1.0001066525765927,-6.787988345280382e-05,4.314849419983927e-05
1.0,Compressible,T,7.23,1.0001059759013688,-6.744978713157934e-05,4.287591828244742e-05
1.0,Compressible,T,7.24,1.0001053035808503,-6.702236508715487e-05,4.2607526040684164e-05
1.0,Compressible,T,7.25,1.000104635454067,-6.659763661076568e-05,4.234067922936988e-05
1.0,Compressible,T,7.26,1.000103971628118,-6.617555150256749e-05,4.207389388000008e-05
1.0,Compressible,T,7.2700000000000005,1.000103311943037,-6.575615873316565e-05,4.1807142281413256e-05
1.0,Compressible,T,7.28,1.0001026565049433,-6.533940865693921e-05,4.1540627293557876e-05
1.0,Compressible,T,7.29,1.0001020051548637,-6.492534618729451e-05,4.1276322804152145e-05
1.0,Compressible,T,7.3,1.0001013579980196,-6.451388220085619e-05,4.101644890397308e-05
1.0,Compressible,T,7.3100000000000005,1.0001007148772196,-6.410501720921502e-05,4.075981046014433e-05
1.0,Compressible,T,7.32,1.0001000758976755,-6.369868599165329e-05,4.050396924526554e-05
1.0,Compressible,T,7.33,1.0000994409034998,-6.329493782430973e-05,4.02481639127936e-05
1.0,Compressible,T,7.34,1.000098809998919,-6.289372271339744e-05,3.99923308691528e-05
1.0,Compressible,T,7.3500000000000005,1.0000981830290454,-6.249509120692665e-05,3.9737171775299906e-05
1.0,Compressible,T,7.36,1.000097560097095,-6.209897927789143e-05,3.9484968894499574e-05
1.0,Compressible,T,7.37,1.0000969410494598,-6.170539182903667e-05,3.9237010085458636e-05
1.0,Compressible,T,7.38,1.0000963259892584,-6.131423907618228e-05,3.8991374751161465e-05
1.0,Compressible,T,7.390000000000001,1.000095714764678,-6.0925564334013416e-05,3.874608012210913e-05
1.0,Compressible,T,7.4,1.0000951074779718,-6.0539317473740084e-05,3.850075565026232e-05
1.0,Compressible,T,7.41,1.0000945039783287,-6.0155549221008187e-05,3.8255508272301043e-05
1.0,Compressible,T,7.42,1.0000939043669874,-5.977420730829408e-05,3.801146846171919e-05
1.0,Compressible,T,7.43,1.0000933084941825,-5.939531985177382e-05,3.7770950100933596e-05
1.0,Compressible,T,7.44,1.0000927164605902,-5.901878830627538e-05,3.753420401153519e-05
1.0,Compressible,T,7.45,1.0000921281184165,-5.864463577154311e-05,3.729890281079038e-05
1.0,Compressible,T,7.46,1.0000915435678748,-5.827281025005959e-05,3.706366911160417e-05
1.0,Compressible,T,7.47,1.0000909626622114,-5.790336238931104e-05,3.6828460281411544e-05
1.0,Compressible,T,7.48,1.000090385500627,-5.7536241044431335e-05,3.659344116613197e-05
1.0,Compressible,T,7.49,1.0000898119373907,-5.7171493565988385e-05,3.636029006770557e-05
1.0,Compressible,T,7.5,1.0000892420707554,-5.680903524307723e-05,3.6131032032927536e-05
1.0,Compressible,T,7.51,1.0000886757566858,-5.644887292532985e-05,3.590470889491696e-05
1.0,Compressible,T,7.5200000000000005,1.0000881130932968,-5.609094106517887e-05,3.56791534983354e-05
1.0,Compressible,T,7.53,1.0000875539378646,-5.5735289855363135e-05,3.5453631141991494e-05
1.0,Compressible,T,7.54,1.0000869983874998,-5.5381868442339055e-05,3.5228086758821477e-05
1.0,Compressible,T,7.55,1.0000864463004957,-5.503072812018672e-05,3.500308238812847e-05
1.0,Compressible,T,7.5600000000000005,1.0000858977729372,-5.468180679457646e-05,3.478061962880431e-05
1.0,Compressible,T,7.57,1.00008535266436,-5.433511572761063e-05,3.456192310125105e-05
1.0,Compressible,T,7.58,1.0000848110706226,-5.399056833255145e-05,3.4345362465161046e-05
1.0,Compressible,T,7.59,1.0000842728529933,-5.3648208478307424e-05,3.412913045508373e-05
1.0,Compressible,T,7.6000000000000005,1.000083738106453,-5.330798572344975e-05,3.391287748399875e-05
1.0,Compressible,T,7.61,1.000083206693279,-5.296995092862744e-05,3.36966831326899e-05
1.0,Compressible,T,7.62,1.0000826787074344,-5.2634052060795966e-05,3.348149313353631e-05
1.0,Compressible,T,7.63,1.0000821540122378,-5.230032106595672e-05,3.326935029690373e-05
1.0,Compressible,T,7.640000000000001,1.000081632701013,-5.1968665054857865e-05,3.3060597104394695e-05
1.0,Compressible,T,7.65,1.0000811146389368,-5.163910912386882e-05,3.285318683765668e-05
1.0,Compressible,T,7.66,1.0000805999188305,-5.131160131810475e-05,3.264585402007556e-05
1.0,Compressible,T,7.67,1.0000800884069105,-5.0986192043467327e-05,3.243853932133377e-05
1.0,Compressible,T,7.68,1.0000795801949895,-5.066283053167808e-05,3.223137241547972e-05
