Tw,z,F_i,G_i,minus_G_i,H_i,T_i,F_c,G_c,H_c,T_c,rho_c,dF_c_minus_i,dG_c_minus_i_raw,dG_c_minus_minus_Gi,dH_c_minus_i,dT_c_minus_i
1.0,0.1,0.04622532873384294,0.061432676265967455,-0.061432676265967455,-0.004779129122601037,1.0,0.04453726611898777,-0.0589638574503801,-0.004415938471298473,1.0007347658373695,0.9992657736470715,-0.0016880626148551708,-0.12039653371634756,0.0024688188155873522,0.0003631906513025642,0.0007347658373695332
1.0,0.11,0.05034409756130631,0.06754044051881418,-0.06754044051881418,-0.005744968263946827,1.0,0.04868655898838846,-0.06507036998912154,-0.005350245604144209,1.00080335402213,0.9991972908375043,-0.0016575385729178521,-0.13261081050793572,0.0024700705296926417,0.00039472265980261805,0.0008033540221299429
1.0,0.12,0.05437593623172866,0.07363846895165649,-0.07363846895165649,-0.006792313490041657,1.0,0.05275166969961969,-0.07116743264962042,-0.006363611026328458,1.0008705919271461,0.9991301653438834,-0.0016242665321089672,-0.1448059016012769,0.0024710363020360726,0.00042870246371319847,0.0008705919271461138
1.0,0.13,0.0583219850819548,0.07972600917149715,-0.07972600917149715,-0.007919433800479724,1.0,0.056727142486991386,-0.07725352416781038,-0.007460489557752704,1.0009363956031299,0.9990644804132978,-0.001594842594963411,-0.15697953333930753,0.0024724850036867696,0.0004589442427270201,0.0009363956031298581
1.0,0.14,0.06218337308805042,0.08580233671247457,-0.08580233671247457,-0.009124628486968447,1.0,0.060620600678393796,-0.0833287451863414,-0.008633163832330157,1.001000890477338,0.9990001103027384,-0.001562772409656625,-0.16913108189881598,0.002473591526133176,0.0004914646546382902,0.001000890477337979
1.0,0.15,0.06596122352758971,0.09186674075952288,-0.09186674075952288,-0.010406211826559139,1.0,0.06442686778968565,-0.08939152272894174,-0.00988576011793771,1.0010639974694027,0.998937133417951,-0.0015343557379040584,-0.18125826348846463,0.002475218030581136,0.0005204517086214288,0.0010639974694026666
1.0,0.16,0.0696566481855739,0.09791853735340442,-0.09791853735340442,-0.011762527922052214,1.0,0.06815324579998479,-0.0954420855040921,-0.011210979783525607,1.0011258356098307,0.9988754304705912,-0.001503402385589117,-0.1933606228574965,0.0024764518493123194,0.0005515481385266075,0.0011258356098307054
1.0,0.17,0.07327075308183996,0.10395705567324508,-0.10395705567324508,-0.013191935642140534,1.0,0.07179484506517214,-0.10147882004468262,-0.012612620887835362,1.001186330345346,0.9988150753667033,-0.001475908016667818,-0.2054358757179277,0.0024782356285624613,0.0005793147543051713,0.0011863303453460983
1.0,0.18,0.0768046326303472,0.10998165071628271,-0.10998165071628271,-0.014692823208785923,1.0,0.07535863949484112,-0.10750206855472437,-0.014083800723797814,1.0012455951010546,0.9987559544759557,-0.001445993135506085,-0.21748371927100707,0.002479582161558344,0.0006090224849881094,0.0012455951010545974
1.0,0.19,0.08025937542132856,0.11599169012292214,-0.11599169012292214,-0.01626359338907697,1.0,0.07884003194762057,-0.1135101884471105,-0.015627991619055166,1.0013035598139597,0.998698137242015,-0.001419343473707993,-0.22950187857003262,0.00248150167581164,0.0006356017700218028,0.0013035598139596871
1.0,0.2,0.083636058343523,0.12198656634658173,-0.12198656634658173,-0.017902677825553763,1.0,0.08224566340395259,-0.11950362087026438,-0.01723872192975526,1.001360331625899,0.9986415163623565,-0.0013903949395704107,-0.24149018721684612,0.002482945476317347,0.0006639558957985021,0.0013603316258989917
1.0,0.21,0.08693575241110958,0.12796568400524277,-0.12796568400524277,-0.019608522484064764,1.0,0.085571233141528,-0.12548070553863191,-0.018919142645997287,1.001415845500928,0.9985861562833371,-0.0013645192695815878,-0.25344638954387466,0.00248497846661086,0.0006893798380674769,0.0014158455009281035
1.0,0.22,0.09015951685806403,0.1339284715564866,-0.1339284715564866,-0.02137960172350204,1.0,0.08882304606649705,-0.13144196810260603,-0.020663186525009546,1.0014702026797269,0.9985319556430208,-0.001336470791566985,-0.2653704396590926,0.002486503453880573,0.0007164151984924948,0.001470202679726862
1.0,0.23,0.09330840500032997,0.1398743691598357,-0.1398743691598357,-0.02321440400344186,1.0,0.0919971001805213,-0.13738574195209818,-0.022473689292120937,1.001523342461306,0.9984789745812991,-0.0013113048198086646,-0.2772601111119339,0.002488627207737515,0.0007407147113209223,0.001523342461305921
1.0,0.24,0.09638345831108368,0.14580283987178766,-0.14580283987178766,-0.025111445690221394,1.0,0.09509936275379612,-0.1433126229982119,-0.024344979831726326,1.0015753603320627,0.998427117524596,-0.0012840955572875623,-0.28911546286999956,0.002490216873575757,0.0007664658584950676,0.0015753603320627363
1.0,0.25,0.09938571230900568,0.15171335800356206,-0.15171335800356206,-0.027069257027664894,1.0,0.0981261313357216,-0.14922094954897008,-0.026279586200904127,1.0016262005185625,0.9983764397160132,-0.0012595809732840885,-0.30093430755253214,0.0024924084545919767,0.0007896708267607667,0.0016262005185625483
1.0,0.26,0.10231619062284879,0.15760541985065613,-0.15760541985065613,-0.02908639567688529,1.0,0.10108303544883397,-0.1551113738017848,-0.028272223710067566,1.0016759524089485,0.9983268517079621,-0.0012331551740148161,-0.3127167936524409,0.0024940460488713234,0.000814171966817722,0.0016759524089484668
1.0,0.27,0.10517591089707608,0.16347853253091993,-0.16347853253091993,-0.031161432952931903,1.0,0.10396667166026592,-0.16098225002771907,-0.03032512164171399,1.0017245647477826,0.9982784042555483,-0.0012092392368101557,-0.32446078255863897,0.0024962825032008584,0.0008363113112179119,0.0017245647477825976
1.0,0.28,0.10796587885374401,0.16933222426288194,-0.16933222426288194,-0.033292967096136446,1.0,0.10678233296225677,-0.166834273069836,-0.03243337081816026,1.0017721215583835,0.9982310133010822,-0.0011835458914872393,-0.336166497332718,0.0024979511930459386,0.0008595962779761879,0.001772121558383466
1.0,0.29,0.11068709420717018,0.17516603366937936,-0.17516603366937936,-0.03547960977706951,1.0,0.10952691317000421,-0.17266582393965893,-0.034598911795551,1.001818576014306,0.9981847252009031,-0.0011601810371659749,-0.3478318576090383,0.002500209729720426,0.0008806979815185051,0.001818576014305906
1.0,0.3,0.11334054473076537,0.1809795196186264,-0.1809795196186264,-0.03771999909767004,1.0,0.11220537117569857,-0.17847762687399535,-0.03681719888926811,1.0018640062897148,0.998139461765257,-0.0011351735550668013,-0.3594571464926217,0.002501892744631057,0.0009028002084019299,0.0018640062897148368
1.0,0.31,0.11592721217278518,0.18677225097892636,-0.18677225097892636,-0.040012786366466296,1.0,0.11481489514866747,-0.1842681000881549,-0.03908989497973842,1.0019083703158695,0.9980952646245805,-0.0011123170241177094,-0.3710403510670812,0.002504150890771467,0.000922891386727874,0.0019083703158695453
1.0,0.32,0.1184480663353738,0.1925438160361835,-0.1925438160361835,-0.04235664882813081,1.0,0.11736011341118543,-0.1900379843903994,-0.04141280496584259,1.0019517408418,0.9980520610302447,-0.0010879529241883679,-0.3825818004265829,0.0025058316457841068,0.0009438438622882198,0.0019517408417999427
1.0,0.33,0.12090407098383762,0.19829381268551807,-0.19829381268551807,-0.044750276710507006,1.0,0.11983850457279942,-0.19578574530018228,-0.043787325913106134,1.0019940799182887,0.9980098885230426,-0.0010655664110382074,-0.3940795579857004,0.0025080673853357938,0.0009629507974008716,0.001994079918288705
1.0,0.34,0.12329617794479927,0.2040218574386538,-0.2040218574386538,-0.047192385681618966,1.0,0.12225437091435201,-0.20151212784943937,-0.04620959961083921,1.0020354550243666,0.9979686796368726,-0.0010418070304472615,-0.40553398528809315,0.0025097295892144433,0.0009827860707797564,0.002035455024366639
1.0,0.35000000000000003,0.12562533300180695,0.2097275760385483,-0.2097275760385483,-0.049681704169646325,1.0,0.12460547665183111,-0.20721565456079993,-0.048680769917049255,1.0020758327603319,0.9979284673949139,-0.0010198563499758395,-0.41694323059934824,0.002511921477748369,0.0010009342525970702,0.0020758327603318527
1.0,0.36,0.12789247001914056,0.21541061206981998,-0.21541061206981998,-0.05221698554678948,1.0,0.12689580344972584,-0.21289706284185894,-0.051197301161241146,1.0021152751469435,0.9978891897974179,-0.000996666569414717,-0.4283076749116789,0.0025135492279610427,0.0010196843855483362,0.0021152751469435405
1.0,0.37,0.13009851681693993,0.2210706179827942,-0.2210706179827942,-0.05479699572295418,1.0,0.12912339547334892,-0.21855494148897137,-0.05376009714642024,1.0021537528978197,0.9978508757846868,-0.0009751213435910122,-0.43962555947176557,0.002515676493822838,0.00103689857653394,0.0021537528978197162
1.0,0.38,0.1322443893268546,0.22670726331986887,-0.22670726331986887,-0.057420525056227495,1.0,0.1312919200005204,-0.22419000896567334,-0.05636592990987802,1.0021913232378463,0.9978134681601846,-0.0009524693263341932,-0.4508972722855422,0.0025172543541955306,0.0010545951463494727,0.002191323237846321
1.0,0.39,0.13433099744023444,0.23232022613566009,-0.23232022613566009,-0.06008637622066875,1.0,0.1333996947522307,-0.2298009291529,-0.059015476831845444,1.002227960888898,0.9977769918862351,-0.0009313026880037323,-0.4621211552885601,0.002519296982760072,0.001070899388823307,0.002227960888897984
1.0,0.4,0.13635923920147344,0.23790920085194217,-0.23790920085194217,-0.0627933758434911,1.0,0.1354500795659633,-0.235388390798665,-0.061705802366852296,1.002263717925576,0.9977413949192321,-0.0009091596355101372,-0.47329759165060714,0.0025208100532771727,0.0010875734766387993,0.002263717925576003
1.0,0.41000000000000003,0.13833000923483943,0.24347388676077458,-0.24347388676077458,-0.06554035755725234,1.0,0.13744165867458943,-0.2409511412054004,-0.06443737147958509,1.0022985732657153,0.9977066980568216,-0.0008883505602499953,-0.484425027966175,0.002522745555374184,0.0011029860776672479,0.0022985732657152536
1.0,0.42,0.1402441858396036,0.24901400460891812,-0.24901400460891812,-0.06832618732149749,1.0,0.1393774920538691,-0.2464898291933237,-0.06720752548868547,1.0023325742686646,0.9976728539722791,-0.000866693785734507,-0.49550383380224183,0.0025241754155944096,0.0011186618328120207,0.0023325742686646223
1.0,0.43,0.1421026366370925,0.25452928882176934,-0.25452928882176934,-0.07114975202061787,1.0,0.14125642283247444,-0.2520032933312609,-0.0700165311676371,1.0023657034748745,0.9976398798695193,-0.0008462138046180512,-0.5065325821530302,0.0025259954905084148,0.0011332208529807597,0.0023657034748745254
1.0,0.44,0.14390622921778468,0.2600194738634115,-0.2600194738634115,-0.0740099385989409,1.0,0.1430812192593451,-0.25749213287379313,-0.07286199091962936,1.002398003669874,0.9976077329951828,-0.0008250099584395654,-0.5175116067372046,0.0025273409896183763,0.001147947679311534,0.0023980036698740825
1.0,0.45,0.14565582665005267,0.2654843002144839,-0.2654843002144839,-0.07690564300229569,1.0,0.1448509752448827,-0.2629552849985671,-0.07574398777849885,1.0024294613379248,0.9975764266398534,-0.0008048514051699762,-0.528439585213051,0.0025290152159168078,0.0011616552237968397,0.0024294613379247654
1.0,0.46,0.14735226866667844,0.270923537188596,-0.270923537188596,-0.07983580624364195,1.0,0.14656817592740307,-0.2683932903320011,-0.07866036931379221,1.0024601146065455,0.9975459227048539,-0.0007840927392753771,-0.5393168275205971,0.00253024685659492,0.0011754369298497408,0.0024601146065454937
1.0,0.47000000000000003,0.14899638749585684,0.27633696266803004,-0.27633696266803004,-0.08279938338948953,1.0,0.14823215745765167,-0.2738051914970432,-0.08161104930994162,1.002489953467342,0.997516231001887,-0.0007642300382051659,-0.5501421541650733,0.0025317711709868518,0.0011883340795479092,0.002489953467341932
1.0,0.48,0.15058901536224256,0.2817243545350673,-0.2817243545350673,-0.08579532951045155,1.0,0.14984513089326654,-0.27919146201000816,-0.08459410458881987,1.002519011976371,0.997487317500937,-0.0007438844689760249,-0.5609158165450754,0.002532892525059116,0.0012012249216316745,0.002519011976370944
1.0,0.49,0.15213098012673182,0.2870854960467238,-0.2870854960467238,-0.08882260809520734,1.0,0.15140666572022454,-0.2845512562620189,-0.08760929421457757,1.0025472835322013,0.9974591886347478,-0.000724314406507276,-0.5716367523087427,0.002534239784704906,0.001213313880629771,0.00254728353220135
1.0,0.5,0.15362308664109087,0.2924201968059428,-0.2924201968059428,-0.09188022576288922,1.0,0.15291870829500556,-0.2898849727569036,-0.09065490831022825,1.0025747978528228,0.9974318147051601,-0.0007043783460853048,-0.5823051695628464,0.002535224049039164,0.0012253174526609678,0.0025747978528227744
1.0,0.51,0.15506613220205934,0.2977282744193101,-0.2977282744193101,-0.0949672028868484,1.0,0.15438105223228507,-0.29519188346796393,-0.0937305657128564,1.0026015518366065,0.9974051986735499,-0.000685079969774266,-0.592920157887274,0.002536390951346168,0.0012366371739920001,0.002601551836606486
1.0,0.52,0.15646091410193555,0.3030095464937921,-0.3030095464937921,-0.09808255984579725,1.0,0.15579538885577504,-0.3004723045572825,-0.09683475404484988,1.0026275712898343,0.9973793147474949,-0.0006655252461605088,-0.6034818510510747,0.00253724193650956,0.0012478058009473686,0.002627571289834263
1.0,0.53,0.15780822543518785,0.3082638354285337,-0.3082638354285337,-0.10122532487920391,1.0,0.15716172645677887,-0.305725630885605,-0.09996696624470482,1.0026528561056764,0.9973541629193775,-0.0006464989784089881,-0.6139894663141388,0.0025382045429286904,0.0012583586344990932,0.002652856105676449
1.0,0.54,0.1591088366737498,0.31349098764806516,-0.31349098764806516,-0.10439456744540901,1.0,0.15848151122887155,-0.3109520895148696,-0.10312587175785702,1.002677428294989,0.9973297211850656,-0.0006273254448782573,-0.6244430771629348,0.0025388981331955773,0.0012686956875519878,0.0026774282949890704
1.0,0.55,0.16036351070432955,0.3186908570364426,-0.3186908570364426,-0.1075893704445878,1.0,0.1597549564952758,-0.31615120299555244,-0.10631085185330086,1.0027012909938449,0.9973059863210434,-0.0006085542090537577,-0.6348420600319951,0.0025396540408901824,0.0012785185912869423,0.0027012909938448626
1.0,0.56,0.1615730104081637,0.32386329747852916,-0.32386329747852916,-0.11080881678370638,1.0,0.16098327340321555,-0.32132310308915546,-0.10952074231472389,1.0027244624020868,0.9972829401253858,-0.0005897370049481321,-0.6451864005676846,0.0025401943893736956,0.001288074468982492,0.0027244624020867914
1.0,0.5700000000000001,0.16273809463998762,0.32900816712321945,-0.32900816712321945,-0.11405199669934432,1.0,0.16216687052009446,-0.3264674443449729,-0.11275482668848931,1.0027469484784859,0.9972605765765191,-0.00057122411989316,-0.6554756114681923,0.0025407227782465736,0.0012971700108550116,0.002746948478485889
1.0,0.58,0.1638595000712363,0.33412534598196486,-0.33412534598196486,-0.11731803976560581,1.0,0.1633067341642185,-0.3315842575740046,-0.1160120919175736,1.002768764122871,0.9972388807650058,-0.0005527659070178048,-0.6657096035559695,0.002541088407960246,0.0013059478480322156,0.0027687641228710813
1.0,0.59,0.16493795577716097,0.33921472100235656,-0.33921472100235656,-0.12060608867442882,1.0,0.16440345826089756,-0.3366733331460563,-0.11929173754508796,1.0027899180323556,0.9972178439549633,-0.0005344975162634158,-0.6758880541484129,0.002541387856300259,0.0013143511293408627,0.0027899180323556205
1.0,0.6,0.16597419082638043,0.34427617913325104,-0.34427617913325104,-0.12391528612613568,1.0,0.16545781460585474,-0.3417345958091859,-0.12259288671168478,1.0028104215997147,0.997197454734035,-0.0005163762205256939,-0.6860107749424369,0.002541583324065122,0.001322399414450906,0.002810421599714674
1.0,0.61,0.16696893043582406,0.3493096111093114,-0.3493096111093114,-0.12724478164555658,1.0,0.16647057254037162,-0.3467679751028576,-0.12591466838993254,1.0028302862901468,0.9971777016222584,-0.0004983578954524392,-0.6960775862121691,0.0025416360064537957,0.0013301132556240436,0.0028302862901468107
1.0,0.62,0.16792287812400628,0.35431492751424787,-0.35431492751424787,-0.1305937622484544,1.0,0.1674422996911527,-0.35177328512188005,-0.12925632735670456,1.0028495203948724,0.9971585762999114,-0.00048057843285356783,-0.7060882126361279,0.0025416423923678155,0.001337434891749839,0.002849520394872407
1.0,0.63,0.16883672982053524,0.35929204536506953,-0.35929204536506953,-0.13396142773420947,1.0,0.16837393085599375,-0.35675059746196564,-0.13261693505738054,1.0028681377096909,0.9971400649777936,-0.0004627989645414887,-0.7160426428270352,0.0025414479031038995,0.001344492676828929,0.0028681377096908545
1.0,0.64,0.16971118144709646,0.36424088168052426,-0.36424088168052426,-0.1373469779123331,1.0,0.16926583985604945,-0.36169961148480867,-0.13599584366994896,1.0028861435106289,0.9971221623418528,-0.0004453415910470049,-0.7259404931653329,0.0025412701957155948,0.0013511342423841444,0.00288614351062888
1.0,0.65,0.17054692525030402,0.3691613568327177,-0.3691613568327177,-0.14074961893749385,1.0,0.17011911700434526,-0.3666205432806245,-0.13939207987027993,1.0029035541229476,0.9971048520956864,-0.0004278082459587551,-0.7357819001133422,0.002540813552093235,0.0013575390672139198,0.002903554122947627
1.0,0.66,0.17134463230239175,0.3740534091705811,-0.3740534091705811,-0.1441685926474063,1.0,0.1709339526542342,-0.3715129738892398,-0.14280508938643194,1.0029203718358868,0.9970881319016973,-0.00041067964815755253,-0.7455663830598209,0.002540435281341291,0.0013635032609743691,0.0029203718358867814
1.0,0.67,0.17210496611119602,0.3789169829938493,-0.3789169829938493,-0.14760315332033383,1.0,0.17171158274376316,-0.37637726590150533,-0.14623386641579708,1.0029366151101162,0.9970719833478272,-0.00039338336743285907,-0.7552942488953547,0.0025397170923439627,0.0013692869045367484,0.0029366151101162252
1.0,0.68,0.1728285901752124,0.3837520226044696,-0.3837520226044696,-0.1510525552465571,1.0,0.17245202443895086,-0.38121287892334,-0.1496779368574512,1.002952283686866,0.9970564066358039,-0.0003765657362615471,-0.7649649015278096,0.0025391436811296186,0.0013746183891059083,0.002952283686866064
1.0,0.6900000000000001,0.17351616449483287,0.3885584752672399,-0.3885584752672399,-0.1545160586075082,1.0,0.17315664949300344,-0.38602032363286937,-0.1531362743536804,1.0029673980993588,0.997041381300148,-0.0003595150018294302,-0.7745787989001093,0.0025381516343705446,0.0013797842538277871,0.0029673980993587534
1.0,0.7000000000000001,0.17416832845321722,0.3933363044851556,-0.3933363044851556,-0.15799295750189668,1.0,0.17382531207846547,-0.39079893554876716,-0.15660847194800542,1.0029819553743409,0.9970269102466276,-0.00034301637475175895,-0.7841352400339228,0.002537368936388451,0.001384485553891257,0.002981955374340872
1.0,0.71,0.17478571390986442,0.39808547924965093,-0.39808547924965093,-0.16148255811838233,1.0,0.17445951006180796,-0.3955493746227938,-0.16009349422875868,1.0029959781062483,0.9970129709673363,-0.0003262038480564555,-0.7936348538724447,0.0025361046268571052,0.0013890638896236485,0.002995978106248298
1.0,0.72,0.1753689527133914,0.40280596855483164,-0.40280596855483164,-0.16498416665965215,1.0,0.17505894470257183,-0.4002708500725439,-0.1635909888912809,1.0030094609848956,0.9969995686960514,-0.00031000801081956797,-0.8030768186273756,0.0025351184822877126,0.001393177768371251,0.003009460984895629
1.0,0.73,0.1759186733903698,0.40749774400554084,-0.40749774400554084,-0.16849709479036493,1.0,0.17562523041079411,-0.4049641719239274,-0.16709992247055752,1.0030224282925861,0.9969866792532933,-0.00029344297957567544,-0.8124619159294683,0.002533572081613422,0.0013971723198074049,0.0030224282925861434
1.0,0.74,0.17643548443481186,0.4121607918324076,-0.4121607918324076,-0.17202068637171966,1.0,0.17615792547637085,-0.4096284213032612,-0.17061998524088265,1.0030348724377949,0.9969743101449515,-0.0002775589584410043,-0.8217892131356688,0.0025323705291463994,0.001400701130837012,0.0030348724377948777
1.0,0.75,0.1769199868730339,0.41679510331203,-0.41679510331203,-0.17555429699801506,1.0,0.17665875143766713,-0.41426455874296064,-0.17415015631145347,1.0030468195562576,0.9969624353551059,-0.00026123543536676896,-0.8310596620549906,0.0025305445690693706,0.0014041406865615835,0.0030468195562576295
1.0,0.76,0.17737278171881235,0.42140066972410534,-0.42140066972410534,-0.17909728227969263,1.0,0.17712713339908506,-0.41887153589008014,-0.17769015694165466,1.003058259830489,0.9969510646061519,-0.0002456483197272874,-0.8402722056141855,0.002529133834025199,0.0014071253380379678,0.0030582598304889075
1.0,0.77,0.1777944668379473,0.42597748464207136,-0.42597748464207136,-0.18264900288420383,1.0,0.17756489078656876,-0.42345046386606605,-0.18123898888867868,1.0030692208871668,0.9969401704057351,-0.00022957605137854942,-0.8494279485081374,0.0025270207760053065,0.00141001399552515,0.003069220887166768
1.0,0.78,0.17818562067071556,0.4305255547718767,-0.4305255547718767,-0.18620885000228102,1.0,0.17797132512473687,-0.4280001638362434,-0.18479639334513728,1.0030796910544206,0.996929764322929,-0.00021429554597868217,-0.8585257186081201,0.0025253909356333093,0.0014124566571437347,0.00307969105442063
1.0,0.79,0.17854681425989813,0.4350448914426045,-0.4350448914426045,-0.1897762261958859,1.0,0.17834834467835434,-0.43252189725899537,-0.18836140437017268,1.0030896994103666,0.9969198174279101,-0.00019846958154379202,-0.8675667887015999,0.0025229941836091285,0.0014148218257132306,0.003089699410366631
1.0,0.8,0.17887861863396914,0.43953550598682056,-0.43953550598682056,-0.19335053404532596,1.0,0.17869513680207266,-0.4370143541814445,-0.19193377244280316,1.0030992322900576,0.9969103432738333,-0.00018348183189648148,-0.8765498601682651,0.002521151805376043,0.001416761602522798,0.0030992322900575964
1.0,0.81,0.17918160184458937,0.4439974117459179,-0.4439974117459179,-0.19693118080648966,1.0,0.17901368975870216,-0.441478945832196,-0.1955125731003974,1.00310832018591,0.9969013115300113,-0.0001679120858872063,-0.8854763575781139,0.002518465913721901,0.0014186077060922564,0.0031083201859098963
1.0,0.8200000000000001,0.17945631314254037,0.44843063381286685,-0.44843063381286685,-0.20051760263478124,1.0,0.17930308593138408,-0.44591423085009535,-0.1990975560473133,1.0031169477858695,0.9968927373894446,-0.00015322721115629268,-0.8943448646629621,0.0025164029627715023,0.0014200465874679435,0.0031169477858694616
1.0,0.8300000000000001,0.17970329446455985,0.4528352015002913,-0.4528352015002913,-0.2041092466911278,1.0,0.1795653849618398,-0.4503217693681418,-0.2026878469424438,1.0031251466826463,0.9968845894323543,-0.00013790950272005165,-0.903156970868433,0.0025134321321494957,0.0014213997486839935,0.003125146682646296
1.0,0.84,0.1799230877312119,0.45721114412462277,-0.45721114412462277,-0.20770556015707226,1.0,0.17979957323543633,-0.4546999886564544,-0.20628318509415022,1.0031328999433373,0.9968768844651449,-0.0001235144957755785,-0.9119111327810772,0.00251115546816838,0.0014223750629220322,0.0031328999433373195
1.0,0.85,0.18011623205373253,0.4615584927554857,-0.4615584927554857,-0.2113059945310987,1.0,0.18000777338741847,-0.4590505966055534,-0.20988275453259223,1.0031402404038507,0.9968695898366249,-0.0001084586663140652,-0.9206090893610391,0.0025078961499322983,0.0014232399985064648,0.003140240403850747
1.0,0.86,0.18028324838036464,0.46587728893897445,-0.46587728893897445,-0.21491002863855155,1.0,0.1801888845424679,-0.4633718894652065,-0.21348627505611908,1.0031471495810642,0.9968627238961119,-9.436383789673819e-05,-0.929249178404181,0.002505399473767933,0.0014237535824324632,0.0031471495810642125
1.0,0.87,0.180424650441038,0.47016757805639614,-0.47016757805639614,-0.21851715194188964,1.0,0.18034508418812234,-0.46766572147337665,-0.21709299674172228,1.0031536612255187,0.9968562530872229,-7.956625291566377e-05,-0.9378332995297728,0.0025018565830194905,0.0014241552001673652,0.0031536612255187446
1.0,0.88,0.18054095194755349,0.47442940549312157,-0.47442940549312157,-0.22212685392650378,1.0,0.18047519267881534,-0.47193025850024445,-0.22070261131035962,1.003159755614099,0.9968501969936336,-6.575926873814142e-05,-0.946359663993366,0.0024991469928771215,0.0014242426161441557,0.00315975561409898
1.0,0.89,0.18063266396555128,0.47866281815877026,-0.47866281815877026,-0.22573862805808315,1.0,0.18058143446601138,-0.4761674994731484,-0.22431444214789376,1.0031654673955546,0.9968445211697998,-5.122949953989542e-05,-0.9548303176319186,0.002495318685621861,0.0014241859101893906,0.0031654673955545665
1.0,0.9,0.18070028004480845,0.4828678722638943,-0.4828678722638943,-0.22935199360887998,1.0,0.18066255936907322,-0.48037548079712045,-0.22792814473372944,1.003170775487408,0.9968392465521463,-3.772067573523663e-05,-0.9632433530610147,0.00249239146677388,0.0014238488751505407,0.003170775487407962
1.0,0.91,0.18074428662384123,0.4870446274885245,-0.4870446274885245,-0.23296648011823182,1.0,0.18072083117530524,-0.48455634420151106,-0.2315431225446991,1.0031757153842324,0.996834337857734,-2.3455448535991685e-05,-0.9716009716900356,0.0024882832870134486,0.0014233575735327075,0.003175715384232447
1.0,0.92,0.18076517012100393,0.49119314351693055,-0.49119314351693055,-0.23658161715074938,1.0,0.18075493714177468,-0.4887079977962365,-0.23515898723701104,1.0031802649571466,0.9968298170645508,-1.0232979229252148e-05,-0.9799011413131671,0.0024851457206940264,0.0014226299137383436,0.003180264957146628
1.0,0.93,0.1807634144668172,0.4953134813529852,-0.4953134813529852,-0.2401969379358687,1.0,0.18076714700257512,-0.4928326913630011,-0.23877522857464897,1.0031844598636126,0.9968256487305979,3.732535757916544e-06,-0.9881461727159864,0.002480789989984078,0.001421709361219714,0.0031844598636125987
1.0,0.9400000000000001,0.1807394867286664,0.4994057102195322,-0.4994057102195322,-0.24381200004255796,1.0,0.18075617123854412,-0.4969283040692862,-0.24239140743874962,1.0031882781962298,0.9968218546154044,1.6684509877712417e-05,-0.9963340142888184,0.0024774061502459976,0.001420592603808335,0.003188278196229799
1.0,0.9500000000000001,0.18069384698010657,0.5034699024615034,-0.5034699024615034,-0.24742637093625008,1.0,0.18072417272760383,-0.5009970550567605,-0.24600710219989602,1.003191754178263,0.9968184007045818,3.032574749725625e-05,-1.0044669575182639,0.0024728474047428506,0.0014192687363540624,0.0031917541782628955
1.0,0.96,0.18062695527243375,0.507506130428155,-0.507506130428155,-0.25103961810999625,1.0,0.18067000152492643,-0.5050369441776147,-0.24962182644090283,1.0031948679929057,0.9968153066818437,4.3046252492684456e-05,-1.0125430746057695,0.0024691862505402673,0.0014177916690934211,0.0031948679929056922
1.0,0.97,0.1805392693221794,0.5115144676057933,-0.5115144676057933,-0.25465131242651556,1.0,0.180595628409022,-0.5090500427605081,-0.2532352381280805,1.0031976508294513,0.9968125415497061,5.63590868425945e-05,-1.0205645103663015,0.002464424845285196,0.0014160742984350438,0.0031976508294513373
1.0,0.98,0.18043123063774993,0.5154949947055659,-0.5154949947055659,-0.25826104767489366,1.0,0.18050006440105454,-0.5130345096561507,-0.25684681356629724,1.003200085484156,0.996810122396858,6.883376330460433e-05,-1.0285295043617166,0.0024604850494152064,0.0014142341085964238,0.0032000854841560677
1.0,0.99,0.18030327386060802,0.5194477952312737,-0.5194477952312737,-0.2618684271704436,1.0,0.18038509934164548,-0.5169922684753445,-0.2604562784525975,1.0032022003657957,0.996808020990556,8.182548103746745e-05,-1.0364400637066182,0.0024555267559291938,0.0014121487178461178,0.00320220036579566
1.0,1.0,0.180155833607809,0.5233729526910305,-0.5233729526910305,-0.26547305425842416,1.0,0.18024989471048658,-0.5209216361192404,-0.2640630823279415,1.0032039805359543,0.99680625216993,9.406110267756729e-05,-1.0442945888102708,0.0024513165717900964,0.0014099719304826452,0.003203980535954276
1.0,1.01,0.17998934230913038,0.5272705515675049,-0.5272705515675049,-0.26907453537805026,1.0,0.1800960702167083,-0.5248243888745966,-0.26766700735401655,1.0032054518014093,0.9968047902893137,0.00010672790757790263,-1.0520949404421014,0.002446162692908316,0.0014075280240337107,0.003205451801409298
1.0,1.02,0.17980421684051862,0.5311406826564122,-0.5311406826564122,-0.2726724985359179,1.0,0.17992292764555048,-0.5286990004855314,-0.27126748632870185,1.0032066015302596,0.9968036478972842,0.0001187108050318686,-1.0598396831419437,0.00244168217088081,0.001405012207216061,0.003206601530259645
1.0,1.03,0.17960086734641537,0.5349834392342314,-0.5349834392342314,-0.27626658089591627,1.0,0.17973192702515187,-0.5325471005859488,-0.274864347175185,1.0032074529488837,0.9968028019135469,0.00013105967873650037,-1.0675305398201802,0.002436338648282632,0.001402233720731283,0.0032074529488836934
