z,F_chapman,G_chapman,H_chapman,T_chapman,F_sutherland,G_sutherland,H_sutherland,T_sutherland,dF_suth_minus_chap,dG_suth_minus_chap,dH_suth_minus_chap,dT_suth_minus_chap
0.36,0.09609154727689354,-0.1452365126912169,-0.03645281685384179,1.4623099927944023,0.09631861643234535,-0.1595606554018355,-0.07691237018143779,1.458050412249884,0.0002270691554518145,-0.014324142710618604,-0.040459553327596,-0.004259580544518249
0.37,0.09815803356321136,-0.14928388827097366,-0.038368390877287425,1.4612216165288974,0.09899413355546606,-0.16399289582966428,-0.07904882490869995,1.456885145923492,0.0008360999922547019,-0.014709007558690618,-0.04068043403141253,-0.004336470605405429
0.38,0.10019313857823348,-0.15332588576340353,-0.040322373469082094,1.4601320833516862,0.10166965067858676,-0.16842513625749303,-0.08118527963596212,1.4557198795970998,0.0014765121003532805,-0.0150992504940895,-0.04086290616688002,-0.004412203754586397
0.39,0.10219596040354773,-0.15736213918392675,-0.04231551190081381,1.4590413604563055,0.10434516780170747,-0.1728573766853218,-0.08332173436322428,1.4545546132707077,0.0021492073981597415,-0.01549523750139506,-0.041006222462410466,-0.004486747185597828
0.4,0.10416590849346527,-0.16139230914935276,-0.0443481267837685,1.457949426674859,0.10702068492482818,-0.17728961711315058,-0.08545818909048644,1.4533893469443155,0.002854776431362907,-0.01589730796379782,-0.04111006230671794,-0.004560079730543398
0.41000000000000003,0.10610520406754692,-0.16541659800940658,-0.04641719797708235,1.4568563647138826,0.10832796627430355,-0.18138150698205846,-0.08856577234846347,1.4521889435953195,0.002222762206756629,-0.015964908972651876,-0.042148574371381115,-0.004667421118563109
0.42,0.1080140619569023,-0.1694348538406486,-0.048522143198697264,1.4557621840178177,0.10963524762377894,-0.1854733968509663,-0.09167335560644048,1.4509885402463234,0.0016211856668766345,-0.016038543010317707,-0.043151212407743215,-0.0047736437714942515
0.43,0.10989022440330797,-0.17344639961248304,-0.05066523478844683,1.4546668037316857,0.11094252897325431,-0.1895652867198742,-0.0947809388644175,1.4497881368973273,0.001052304569946344,-0.01611888710739115,-0.04411570407597067,-0.004878666834358336
0.44,0.11173599571665667,-0.17745148966676896,-0.05284341378297567,1.4535703105573055,0.11224981032272968,-0.19365717658878207,-0.09788852212239453,1.448587733548331,0.0005138146060730125,-0.0162056869220131,-0.04504510833941886,-0.00498257700897442
0.45,0.11355205160147142,-0.18145007359663484,-0.055055571033641566,1.4524727312661305,0.11355709167220507,-0.19774906645768994,-0.10099610538037156,1.447387330199335,5.040070733652868e-06,-0.0162989928610551,-0.04594053434672999,-0.0050854010667955585
0.46,0.11533784809753572,-0.18544183137996859,-0.057301987402267454,1.4513740481352337,0.11486437302168045,-0.20184095632659782,-0.10410368863834858,1.446186926850339,-0.0004734750758552675,-0.016399124946629234,-0.04680170123608113,-0.005187121284894847
0.47000000000000003,0.11709235936850329,-0.18942630423436974,-0.059583437960767816,1.450274226139728,0.11617165437115583,-0.2059328461955057,-0.10721127189632561,1.4449865235013428,-0.0009207049973474629,-0.016506541961135962,-0.04762783393555779,-0.005287702638385072
0.48,0.11881787167352764,-0.19340382028961836,-0.06189701513298845,1.449173350743378,0.1174789357206312,-0.21002473606441355,-0.11031885515430262,1.4437861201523468,-0.0013389359528964417,-0.016620915774795186,-0.048421840021314166,-0.005387230591031189
0.49,0.12051459743500899,-0.19737424267808157,-0.06424216392280402,1.4480714318318506,0.11878621707010659,-0.21411662593332143,-0.11342643841227965,1.4425857168033507,-0.0017283803649024015,-0.016742383255239857,-0.04918427448947563,-0.005485715028499927
0.5,0.12218106955720168,-0.20133699742905517,-0.06662013155871656,1.4469684188151823,0.12009349841958196,-0.2182085158022293,-0.11653402167025667,1.4413853134543546,-0.0020875711376197176,-0.016871518373174132,-0.04991389011154011,-0.005583105360827734
0.51,0.12381827468101929,-0.20529211881534207,-0.0690294799924372,1.445864350573882,0.12140077976905733,-0.22230040567113718,-0.1196416049282337,1.4401849101053583,-0.0024174949119619565,-0.017008286855795113,-0.05061212493579649,-0.005679440468523644
0.52,0.12542740227256877,-0.20923972412249836,-0.0714686048350539,1.4447592734617394,0.12270806111853272,-0.22639229554004506,-0.12274918818621072,1.4389845067563622,-0.002719341154036048,-0.017152571417546697,-0.05128058335115682,-0.005774766705377132
0.53,0.12700866325995996,-0.21317968459583592,-0.07393696639395773,1.4436531985369574,0.1240153424680081,-0.23048418540895294,-0.12585677144418775,1.4377841034073662,-0.002993320791951859,-0.01730450081311702,-0.051919805050230014,-0.0058690951295912175
0.54,0.12855993908165742,-0.21711119795696615,-0.07643640998732033,1.4425460542628745,0.1253226238174835,-0.2345760752778608,-0.12896435470216477,1.43658370005837,-0.0032373152641739233,-0.01746487732089466,-0.05252794471484444,-0.0059623542045044164
0.55,0.1300836756766792,-0.2210347476516248,-0.07896404903279128,1.4414379320488173,0.12662990516695885,-0.2386679651467687,-0.1320719379601418,1.435383296709374,-0.003453770509720344,-0.017633217495143877,-0.05310788892735052,-0.006054635339443282
0.56,0.13158024670912616,-0.2249502574308846,-0.08151918600943131,1.4403288489627109,0.12793718651643424,-0.24275985501567657,-0.13517952121811883,1.434182893360378,-0.0036430601926919215,-0.017809597584791975,-0.053660335208687515,-0.0061459556023328865
0.5700000000000001,0.1330494673926802,-0.22885748409275644,-0.08410168566940708,1.4392188023794823,0.12924446786590962,-0.24685174488458445,-0.13828710447609585,1.4329824900113817,-0.003804999526770575,-0.017994260791828004,-0.05418541880668877,-0.006236312368100627
0.58,0.13448999643919513,-0.23275580426570497,-0.0867125184671961,1.4381077497158399,0.13055174921538498,-0.2509436347534923,-0.14139468773407285,1.4317820866623856,-0.003938247223810143,-0.018187830487787326,-0.054682169266876746,-0.006325663053454278
0.59,0.1359040541577604,-0.23664570981161404,-0.08934915411740268,1.4369957732381229,0.13185903056486037,-0.25503552462240014,-0.14450227099204987,1.4305816833133895,-0.004045023592900043,-0.01838981481078611,-0.05515311687464719,-0.006414089924733357
0.6,0.13729184814355586,-0.24052708595099154,-0.09201108084230308,1.4358828844525684,0.13316631191433576,-0.25912741449130805,-0.1476098542500269,1.4293812799643935,-0.0041255362292201,-0.018600328540316513,-0.05559877340772382,-0.006501604488174939
0.61,0.13865286505378144,-0.2443995746075285,-0.09469846533854875,1.434769070624767,0.13447359326381111,-0.2632193043602159,-0.15071743750800393,1.4281808766153974,-0.0041792717899703236,-0.018819729752687392,-0.05601897216945517,-0.006588194009369719
0.62,0.1399865615010986,-0.2482627845438184,-0.09741146308270575,1.433654319024678,0.1357808746132865,-0.2673111942291238,-0.15382502076598095,1.4269804732664013,-0.004205686887812088,-0.019048409685305412,-0.0564135576832752,-0.006673845758276675
0.63,0.14129467966976644,-0.2521171160734309,-0.10014811294639099,1.4325386951207686,0.1370881559627619,-0.27140308409803166,-0.15693260402395798,1.4257800699174052,-0.004206523707004556,-0.019285968024600753,-0.05678449107756699,-0.006758625203363344
0.64,0.14257742515591967,-0.2559624619342886,-0.10290791877822139,1.431422211383919,0.13839543731223725,-0.27549497396693956,-0.160040187281935,1.424579666568409,-0.004181987843682428,-0.01953251203265094,-0.05713226850371361,-0.006842544815510054
0.65,0.1438341641576865,-0.25979840626496903,-0.1056911310278359,1.4303048523417057,0.13970271866171263,-0.2795868638358474,-0.16314777053991203,1.4233792632194129,-0.004131445495973857,-0.01978845757087838,-0.057456639512076135,-0.006925589122292797
0.66,0.1450647259914553,-0.2636246811650456,-0.1084975499294661,1.4291866187839188,0.14101000001118802,-0.2836787537047553,-0.16625535379788905,1.4221788598704168,-0.004054725980267293,-0.0200540725397097,-0.057757803868422955,-0.007007758913502027
0.67,0.1462705913789027,-0.26744164621276867,-0.11132554161319466,1.4280675662467748,0.1423172813606634,-0.28777064357366317,-0.16936293705586608,1.4209784565214207,-0.003953310018239287,-0.020328997360894496,-0.05803739544267142,-0.007089109725354037
0.68,0.14745196375433628,-0.2712492014457758,-0.11417462556039004,1.4269477073710086,0.1436245627101388,-0.29186253344257107,-0.1724705203138431,1.4197780531724247,-0.003827401044197487,-0.02061333199679527,-0.058295894753453065,-0.007169654198583952
0.6900000000000001,0.14860827465628249,-0.2750469397970464,-0.11704496787591437,1.4258270299217375,0.14493184405961415,-0.2959544233114789,-0.17557810357182013,1.4185776498234286,-0.003676430596668334,-0.0209074835144325,-0.058533135695905764,-0.0072493800983088885
0.7000000000000001,0.14973934581780812,-0.2788345883017039,-0.11993637156935545,1.424705535481596,0.14623912540908954,-0.3000463131803868,-0.17868568682979716,1.4173772464744323,-0.003500220408718585,-0.021211724878682947,-0.058749315260441706,-0.007328289007163757
0.71,0.1508465905794951,-0.28261252675546455,-0.12284733984421072,1.4235832770793015,0.1475464067585649,-0.3041382030492946,-0.18179327008777416,1.4161768431254362,-0.003300183820930197,-0.021525676293830065,-0.05894593024356344,-0.00740643395386531
0.72,0.1519302100605941,-0.2863806622711838,-0.1257774078988803,1.422460268233015,0.14885368810804028,-0.3082300929182025,-0.18490085334575118,1.4149764397764402,-0.0030765219525538123,-0.02184943064701872,-0.05912344544687087,-0.007483828456574804
0.73,0.15298986564911943,-0.290138671006966,-0.12872653531306594,1.4213365057967853,0.15016096945751567,-0.31232198278711043,-0.1880084366037282,1.413776036427444,-0.002828896191603758,-0.022183311780144432,-0.05928190129066227,-0.007560469369341183
0.74,0.15402503408906582,-0.293886130217644,-0.13169479279447835,1.4202119819246841,0.15146825080699106,-0.3164138726560183,-0.19111601986170523,1.412575633078448,-0.0025567832820747594,-0.0225277424383743,-0.059421227067226884,-0.007636348846236096
0.75,0.15503723385438586,-0.297623509324177,-0.13468067755292296,1.4190867518751213,0.15277553215646641,-0.32050576252492613,-0.19422360311968226,1.411375229729452,-0.0022617016979194493,-0.022882253200749103,-0.0595429255667593,-0.007711522145669392
0.76,0.15602666359536277,-0.30135072229999976,-0.13768374048031368,1.4179608293908883,0.1540828135059418,-0.32459765239383404,-0.19733118637765928,1.4101748263804559,-0.0019438500894209676,-0.023246930093834273,-0.05964744589734561,-0.0077860030104324185
0.77,0.15699335880562187,-0.3050676093154497,-0.14070365398007464,1.416834223477993,0.1553900948554172,-0.32868954226274194,-0.2004387696356363,1.4089744230314596,-0.0016032639502046864,-0.023621932947292257,-0.059735115655561666,-0.007859800446533338
0.78,0.1579361546800647,-0.3087734398554188,-0.14374093651184908,1.4157069084617484,0.15669737620489255,-0.3327814321316498,-0.20354635289361334,1.4077740196824635,-0.0012387784751721476,-0.024007992276231016,-0.05980541638176426,-0.007932888779284886
0.79,0.15885682678116456,-0.31246884931647495,-0.14679397933516972,1.4145789459351323,0.15800465755436793,-0.33687332200055764,-0.20665393615159036,1.4065736163334674,-0.000852169226796623,-0.02440447268408269,-0.059859956816420645,-0.00800532960166489
0.8,0.15975557114307237,-0.3161537583210556,-0.14986234908191753,1.413450350316379,0.15931193890384332,-0.34096521186946555,-0.2097615194095674,1.4053732129844714,-0.0004436322392290526,-0.024811453548409967,-0.05989917032764985,-0.008077137331907513
0.81,0.16063258334732242,-0.31982808895059534,-0.15294561567567708,1.4123211361716332,0.15970268844051203,-0.34451476626418376,-0.21307140887178197,1.4041682378157128,-0.0009298949068103912,-0.024686677313588423,-0.06012579319610489,-0.00815289835592048
0.8200000000000001,0.16148681641907578,-0.3234911380456527,-0.1560441660211363,1.4111912840041676,0.16009343797718073,-0.34806432065890197,-0.21638129833399658,1.4029632626469541,-0.001393378441895049,-0.024573182613249256,-0.06033713231286028,-0.008228021357213455
0.8300000000000001,0.1623194182715432,-0.3271432852299699,-0.15915690724999768,1.4100608362832718,0.16048418751384944,-0.3516138750536202,-0.21969118779621116,1.4017582874781958,-0.001835230757693762,-0.0244705898236503,-0.06053428054621349,-0.008302548805076082
0.84,0.16313092124022918,-0.33078462542775744,-0.1622831941197589,1.4089298173520426,0.16087493705051814,-0.35516342944833834,-0.22300107725842572,1.4005533123094371,-0.002255984189711041,-0.024378804020580902,-0.06071788313866683,-0.008376505042605453
0.85,0.16392151811909428,-0.3344150871067412,-0.1654226122451408,1.4077982420621535,0.16126568658718685,-0.35871298384305655,-0.22631096672064033,1.3993483371406785,-0.002655831531907432,-0.024297896736315328,-0.060888354475499534,-0.008449904921475015
0.86,0.16469086783067724,-0.33803431315141447,-0.1685750694523174,1.4066661116846895,0.16165643612385555,-0.36226253823777477,-0.2296208561828549,1.39814336197192,-0.0030344317068216886,-0.0242282250863603,-0.06104578673053751,-0.008522749712769562
0.87,0.1654387954497007,-0.34164201835969715,-0.17174034460012222,1.4055334330255935,0.16204718566052426,-0.365812092632493,-0.23293074564506952,1.3969383868031615,-0.0033916097891764363,-0.024170074272795827,-0.0611904010449473,-0.008595046222432012
0.88,0.16616643918659774,-0.34523863680032096,-0.1749174532949277,1.4044002459982246,0.16243793519719296,-0.3693616470272112,-0.2362406351072841,1.395733411634403,-0.0037285039894047745,-0.02412301022689023,-0.06132318181235641,-0.008666834363821652
0.89,0.16687398893012903,-0.3488241031040892,-0.1781059967887395,1.4032665659571992,0.16282868473386167,-0.3729112014219294,-0.2395505245694987,1.3945284364656443,-0.004045304196267363,-0.024087098317840228,-0.061444527780759206,-0.008738129491554947
0.9,0.1675616340391212,-0.3523983532661056,-0.1813055796571183,1.4021324084226918,0.16321943427053037,-0.3764607558166476,-0.2428604140317133,1.3933234612968857,-0.004342199768590821,-0.02406240255054204,-0.061554834374595,-0.008808947125806155
0.91,0.16822847909212307,-0.3559606930617847,-0.1845163760950914,1.4009977643438403,0.16361018380719905,-0.38001031021136583,-0.24617030349392788,1.392118486128127,-0.004618295284924023,-0.02404961714958115,-0.06165392739883649,-0.008879278215713216
0.92,0.16887558263192368,-0.3595115440886307,-0.18773750197101255,1.3998626708630457,0.16400093334386776,-0.38355986460608404,-0.2494801929561425,1.3909135109593687,-0.004874649288055921,-0.02404832051745337,-0.06174269098512994,-0.008949159903677062
0.93,0.1695033899201144,-0.36305099485152487,-0.19096843473386732,1.3987271498232319,0.16439168288053646,-0.38710941900080226,-0.2527900824183571,1.38970853579061,-0.005111707039577945,-0.02405842414927739,-0.06182164768448978,-0.00901861403262183
0.9400000000000001,0.17011208725369925,-0.36657898725388494,-0.19420879451627998,1.397591217064325,0.16478243241720517,-0.39065897339552047,-0.25609997188057165,1.3885035606218514,-0.0053296548364940854,-0.024079986141635534,-0.06189117736429167,-0.009087656442473557
0.9500000000000001,0.1707017196037417,-0.3700953775015868,-0.19745826976657693,1.396454885619813,0.16517318195387387,-0.3942085277902386,-0.25940986134278626,1.3872985854530928,-0.005528537649867826,-0.024113150288651852,-0.06195159157620933,-0.009156300166720088
0.96,0.17127153767797137,-0.37359951823638077,-0.200716894742517,1.3953181536374148,0.16556393149054258,-0.39775808218495684,-0.2627197508050008,1.3860936102843344,-0.005707606187428799,-0.024158563948576073,-0.06200285606248382,-0.009224543353080428
0.97,0.17182284253771307,-0.3770920350568198,-0.20398376632977694,1.3941810606153815,0.16595468102721128,-0.40130763657967505,-0.26602964026721543,1.3848886351155758,-0.00586816151050179,-0.024215601522855235,-0.06204587393743849,-0.00929242549980569
0.98,0.17235581731508495,-0.38057287555634095,-0.20725852011072854,1.3930436228009984,0.16634543056388,-0.4048571909743932,-0.26933952972943,1.3836836599468172,-0.006010386751204966,-0.02428431541805226,-0.062081009618701444,-0.00935996285418117
0.99,0.17287064452869202,-0.3840419886080894,-0.21054079501993195,1.391905856568144,0.1667361801005487,-0.4084067453691115,-0.2726494191916446,1.3824786847780586,-0.0061344644281433325,-0.024364756761022066,-0.062108624171712645,-0.009427171790085342
1.0,0.1733672155021509,-0.38749913082572834,-0.21383034406314716,1.3907677735133288,0.1671269296372174,-0.41195629976382964,-0.2759593086538592,1.3812737096093,-0.006240285864933498,-0.024457168938101292,-0.062128964590712044,-0.009494063904028849
1.01,0.17384519230330994,-0.39094389268496627,-0.21712698526778298,1.3896293828001578,0.1675176791738861,-0.4155058541585479,-0.2792691981160738,1.3800687344405416,-0.00632751312942384,-0.02456196147358164,-0.06214221284829083,-0.00956064835961623
1.02,0.17430560377816628,-0.39437678352390604,-0.22043003056049193,1.3884907158042608,0.1679084287105548,-0.41905540855326606,-0.28257908757828837,1.378863759271783,-0.006397175067611477,-0.024678625029360024,-0.06214905701779644,-0.009626956532477804
1.03,0.17474862915953876,-0.3977977576422254,-0.22373913415812616,1.3873517892094134,0.1682991782472235,-0.4226049629479843,-0.285888977040503,1.3776587841030243,-0.006449450912315247,-0.02480720530575886,-0.06214984288237682,-0.009693005106389041
1.04,0.1751744470358616,-0.4012067705635085,-0.22705395359534492,1.3862126197306692,0.16868992778389222,-0.4261545173427025,-0.2891988665027176,1.3764538089342657,-0.006484519251969384,-0.02494774677919398,-0.062144912907372674,-0.009758810796403505
1.05,0.1755830060494857,-0.40460361490830665,-0.23037421796409596,1.3850732213576231,0.16908067732056092,-0.4297040717374207,-0.2925087559649322,1.3752488337655073,-0.006502328728924783,-0.02510045682911405,-0.06213453800083624,-0.00982438759211579
1.06,0.17597394665886476,-0.40798785044769803,-0.23369972786841497,1.3839336056568774,0.16947142685722963,-0.4332536261321389,-0.29581864542714675,1.3740438585967487,-0.0065025198016351315,-0.025265775684440883,-0.06211891755873178,-0.009889747060128684
1.07,0.17634824717228115,-0.4113600020596841,-0.2370298988079992,1.3827938003570641,0.16986217639389833,-0.4368031805268571,-0.29912853488936136,1.37283888342799,-0.006486070778382813,-0.025443178467173033,-0.06209863608136215,-0.00995491692907402
1.08,0.17670608277516073,-0.41472003044065653,-0.2403644034500657,1.3816538225911168,0.17025292593056704,-0.44035273492157534,-0.302438424351576,1.3716339082592315,-0.006453156844593688,-0.02563270448091881,-0.06207402090151026,-0.010019914331885316
1.09,0.17704762796483717,-0.41806789746589595,-0.2437029177723011,1.380513689447629,0.17064367546723574,-0.44390228931629355,-0.30574831381379053,1.3704289330904729,-0.006403952497601423,-0.025834391850397598,-0.062045396041489426,-0.010084756357156222
1.1,0.17737305654367297,-0.42140356618068187,-0.24704512108591897,1.3793734181085597,0.17103442500390445,-0.44745184371101177,-0.30905820327600514,1.3692239579217145,-0.006338631539768519,-0.0260482775303299,-0.062013082190086166,-0.01014946018684526
1.11,0.17768164910707362,-0.42472630465959615,-0.2503908660384549,1.3782330202000854,0.17142517454057316,-0.45100139810573,-0.31236809273821975,1.3680189827529559,-0.0062564745665004695,-0.026275093446133824,-0.061977226699764854,-0.010214037447129565
1.12,0.1779744958359651,-0.4280367728315468,-0.2537396284810284,1.3770925210643283,0.17181592407724186,-0.4545509525004482,-0.3156779822004343,1.3668140075841972,-0.0061585717587232525,-0.026514179668901405,-0.061938353719405925,-0.01027851348013109
1.1300000000000001,0.1782517754580434,-0.43133494343115664,-0.2570910976735658,1.3759519381708483,0.17220667361391057,-0.4581005068951664,-0.3189878716626489,1.3656090324154386,-0.006045101844132844,-0.026765563464009767,-0.06189677398908311,-0.010342905755409637
1.1400000000000001,0.17851365825210253,-0.4346207843756516,-0.2604449678018534,1.374811289024819,0.17259742315057924,-0.4616500612898846,-0.3222977611248635,1.3644040572466802,-0.005916235101523282,-0.027029276914233014,-0.061852793323010136,-0.010407231778138737
1.1500000000000001,0.1787603137767813,-0.43789426469614207,-0.2638009363536235,1.373670591253227,0.17298817268724795,-0.46519961568460283,-0.32560765058707813,1.3631990820779216,-0.005772141089533361,-0.027305350988460764,-0.06180671423345463,-0.010471509175305371
1.16,0.178991484233659,-0.4411549981119211,-0.26715874621858604,1.3725298623017423,0.17337892222391665,-0.46874917007932093,-0.32891754004929263,1.361994106909163,-0.0056125620097423334,-0.027594171967399828,-0.06175879383070659,-0.010535755392579338
1.17,0.17920740708296762,-0.4444029984186443,-0.270518069271495,1.3713891216808283,0.17376967176058536,-0.47229872447403914,-0.33222742951150724,1.3607891317404044,-0.005437735322382259,-0.027895726055394865,-0.06170936024001222,-0.010599989940423882
1.18,0.17940863677647353,-0.447638557274254,-0.2738785680229173,1.3702483878223353,0.17416042129725406,-0.47584827886875736,-0.33553731897372185,1.359584156571646,-0.00524821547921947,-0.028209721594503356,-0.06165875095080453,-0.010664231250689271
1.19,0.17959533926031124,-0.45086164833299947,-0.27723995455410055,1.3691076784435119,0.17455117083392277,-0.47939783326347557,-0.3388472084359364,1.3583791814028874,-0.005044168426388468,-0.028536184930476105,-0.061607253881835855,-0.010728497040624507
1.2,0.1797676797245092,-0.454072246315946,-0.28060194423121715,1.367967011383581,0.17494192037059147,-0.4829473876581938,-0.342157097898151,1.3571742062341288,-0.0048257593539177135,-0.02887514134224778,-0.06155515366693387,-0.010792805149452134
1.21,0.17992582259697534,-0.45727032700183484,-0.28396425570043365,1.3668264045939802,0.17477412995623015,-0.4858986259781979,-0.3452175601258484,1.3559979147353889,-0.005151692640745192,-0.028628298976363042,-0.06125330442541477,-0.010828489858591306
1.22,0.18006936611064833,-0.4604553541067202,-0.28732659978335506,1.3656858801154577,0.17460633954186883,-0.48884986429820204,-0.3482780223535458,1.354821623236649,-0.005463026568779505,-0.028394510191481814,-0.06095142257019076,-0.010864256878808654
1.23,0.18019892261498502,-0.4636276963568052,-0.29068868268817566,1.3645454547728382,0.1744385491275075,-0.49180110261820614,-0.3513384845812432,1.3536453317379094,-0.005760373487477516,-0.02817340626140097,-0.06064980189306757,-0.010900123034928821
1.24,0.1803147971566363,-0.46678746117711917,-0.2940502338039314,1.3634051459332706,0.17427075871314618,-0.4947523409382103,-0.3543989468089406,1.3524690402391695,-0.006044038443490107,-0.027964879761091133,-0.06034871300500916,-0.010936105694101084
1.25,0.1804171504618432,-0.46993462867684216,-0.29741098610561756,1.3622649718953201,0.17410296829878483,-0.4977035792582144,-0.357459409036638,1.3512927487404296,-0.006314182163058374,-0.027768950581372243,-0.06004842293102042,-0.010972223154890548
1.26,0.18050614247645497,-0.47306917996699516,-0.30077067577707767,1.3611249509909136,0.1739351778844235,-0.5006548175782185,-0.3605198712643354,1.3501164572416897,-0.006570964592031464,-0.027585637611223346,-0.05974919548725771,-0.011008493749223858
1.27,0.18058193235381448,-0.4761910971556679,-0.3041290421648951,1.3599851013399182,0.17376738747006218,-0.5036060558982226,-0.3635803334920328,1.3489401657429498,-0.006814544883752299,-0.02741495874255473,-0.05945129132713767,-0.011044935596968397
1.28,0.18064421090305266,-0.4792999029375001,-0.3074857599282927,1.3588454487108321,0.17359959705570085,-0.5065572942182268,-0.3666407957197302,1.3477638742442102,-0.007044613847351805,-0.02725739128072674,-0.059155035791437494,-0.011081574466621946
1.29,0.1806934790062664,-0.4823959039300708,-0.3108405995761756,1.3577060076834297,0.17343180664133953,-0.5095085325382309,-0.3697012579474276,1.3465875827454703,-0.007261672364926863,-0.027112628608160105,-0.058860658371251984,-0.011118424937959448
1.3,0.1807300418899664,-0.4854792299447645,-0.31419332939769257,1.356566794434182,0.1732640162269782,-0.512459770858235,-0.372761720175125,1.3454112912467304,-0.007466025662988179,-0.02698054091347052,-0.05856839077743242,-0.01115550318745151
1.31,0.18075405492955224,-0.48854986713754595,-0.3175437027050849,1.35542782736271,0.17309622581261688,-0.5154110091782391,-0.3758221824028224,1.3442349997479905,-0.007657829116935355,-0.026861142040693176,-0.05827847969773747,-0.011192827614719514
1.32,0.18076567268559868,-0.4916078026100376,-0.32089147598662204,1.3542891249459201,0.17292843539825556,-0.5183622474982432,-0.37888264463051974,1.3430587082492507,-0.007837237287343118,-0.02675444488820561,-0.057991168643897695,-0.011230416696669465
1.33,0.18076504890312417,-0.494653024398341,-0.3242364089019148,1.3531507057808279,0.17276064498389423,-0.5213134858182473,-0.38194310685821714,1.341882416750511,-0.008004403919229935,-0.0266604614199063,-0.057706697956302344,-0.011268289030316847
1.34,0.18075215045441176,-0.4976853227434469,-0.3275782123002581,1.3520125936181684,0.1725928545695329,-0.5242647241382515,-0.38500356908591454,1.3407061252517711,-0.008159295884878848,-0.026579401394804636,-0.05742535678565647,-0.01130646836639726
1.35,0.18072698773397516,-0.500704525065946,-0.3309165947970339,1.3508748125192278,0.17242506415517156,-0.5272159624582556,-0.38806403131361195,1.3395298337530313,-0.008301923578803605,-0.026511437392309656,-0.057147436516578054,-0.011344978766196556
1.36,0.1806900615359261,-0.5037109906874158,-0.33425141543917947,1.349737372118141,0.17225727374081024,-0.5301672007782597,-0.39112449354130935,1.3383535422542914,-0.00843278779511586,-0.02645621009084398,-0.05687307810212988,-0.01138382986384956
1.37,0.1806415217718846,-0.5067047114117347,-0.3375824473509043,1.3486002908049843,0.1720894833264489,-0.5331184390982638,-0.39418495576900675,1.3371772507555515,-0.0085520384454357,-0.026413727686529165,-0.05660250841810244,-0.011423040049432842
1.3800000000000001,0.1805815175195961,-0.5096856799272709,-0.3409094667677788,1.3474635870889924,0.1719216929120876,-0.5360696774182679,-0.3972454179967041,1.3360009592568118,-0.008659824607508526,-0.02638399749099707,-0.05633595122892532,-0.01146262783218055
1.3900000000000001,0.1805101970152635,-0.5126538897992636,-0.3442322530337945,1.3463272795924215,0.17175390249772626,-0.5390209157382722,-0.4003058802244015,1.334824667758072,-0.008756294517537233,-0.026367025939008526,-0.05607362719060699,-0.01150261183434953
1.4000000000000001,0.18042770764981847,-0.5156093354605369,-0.34755058857862964,1.3451913869973116,0.17158611208336494,-0.5419721540582763,-0.4033663424520989,1.333648376259332,-0.00884159556645353,-0.026362818597739368,-0.055815753873469265,-0.011543010737979476
1.41,0.1803339808740153,-0.5185517593080138,-0.3508641619905333,1.3440559370497613,0.17141832166900361,-0.5449233923782802,-0.40642680467979625,1.3324720847605922,-0.008915659205011695,-0.026371633070266465,-0.055562642689262975,-0.011583852289169139
1.42,0.1802291655408921,-0.5214811499184286,-0.3541727454796988,1.34292095012324,0.1712505312546423,-0.5478746306982845,-0.40948726690749365,1.3312957932618523,-0.008978634286249815,-0.026393480779855816,-0.05531452142779486,-0.011625156861387653
1.43,0.1801136374367112,-0.5243977724539469,-0.3574762295364592,1.3417864360835905,0.17108274084028097,-0.5508258690182886,-0.412547729135191,1.3301195017631127,-0.009030896596430221,-0.02642809656434164,-0.05507149959873181,-0.011666934320477829
1.44,0.17998754006551357,-0.5273016248030442,-0.3607744096974252,1.3406524138499436,0.17091495042591964,-0.5537771073382927,-0.4156081913628884,1.3289432102643728,-0.009072589639593925,-0.02647548253524845,-0.05483378166546321,-0.011709203585570815
1.45,0.17985101607816417,-0.5301927056697273,-0.36406708439073193,1.3395189019701357,0.17074716001155832,-0.5567283456582968,-0.4186686535905858,1.327766918765633,-0.009103856066605853,-0.02653563998856945,-0.05460156919985387,-0.01175198320450277
1.46,0.1797042072653843,-0.533071014566394,-0.36735405502349394,1.3383859189718275,0.17057936959719697,-0.5596795839783009,-0.4217291158182832,1.326590627266893,-0.009124837668187336,-0.026608569411906813,-0.054375060794789265,-0.01179529170493443
1.47,0.17954725455110115,-0.5359365518059926,-0.37063512601360155,1.3372534834983667,0.17041157918283564,-0.562630822298305,-0.4247895780459806,1.3254143357681532,-0.009135675368265511,-0.026694270492312322,-0.05415445203237906,-0.01183914773021355
1.48,0.17938028013091203,-0.5387892953609349,-0.37391009338054526,1.3361216153661644,0.17024378876847432,-0.5655820606183092,-0.427850040273678,1.3242380442694135,-0.009136491362437715,-0.026792765257374285,-0.05393994689313275,-0.011883571096750867
1.49,0.17920310436301454,-0.5416288268883559,-0.37717855272820316,1.334990353455871,0.170075998354113,-0.5685332989383133,-0.4309105025013754,1.3230617527706736,-0.009127106008901542,-0.026904472049957384,-0.05373194977317225,-0.0119286006851973
1.5,0.1790162187690942,-0.544455600321567,-0.3804405331665922,1.3338596966436367,0.16990820793975167,-0.5714845372583174,-0.4339709647290728,1.3218854612719337,-0.009108010829342539,-0.027028936936750347,-0.05353043156248061,-0.011974235371702946
