r,z,U,V,W,T,rho,mu,kappa,Mr
4.3250000000000002e+00,2.5000000000000000e-01,7.4968674093922869e-02,-1.1064389889665781e-01,-3.7452561407171021e-02,1.4701916758167592e+00,6.8018341856306175e-01,1.3386259363221162e+00,1.8592026893362725e+00,6.4875000000000002e-02
4.3250000000000002e+00,5.0000000000000000e-01,1.2562006459968431e-01,-2.1813843127508967e-01,-9.9435614350717072e-02,1.4400252983498316e+00,6.9443224445148999e-01,1.3187105917727182e+00,1.8315424885732199e+00,6.4875000000000002e-02
4.3250000000000002e+00,7.5000000000000000e-01,1.5675671708955760e-01,-3.1939099806175669e-01,-1.7563330678316766e-01,1.4096665015703314e+00,7.0938764515296793e-01,1.2984498294213249e+00,1.8034025408629513e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.0000000000000000e+00,1.7271724258818738e-01,-4.1254988848356600e-01,-2.5810084467100897e-01,1.3793408718695479e+00,7.2498395457868781e-01,1.2779862706464908e+00,1.7749809314534595e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.2500000000000000e+00,1.7728593963697808e-01,-4.9668992532834849e-01,-3.4097934039486810e-01,1.3493126493748178e+00,7.4111807998193291e-01,1.2574955225591247e+00,1.7465215591098955e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.5000000000000000e+00,1.7366178027774154e-01,-5.7155375996982560e-01,-4.2018512415430698e-01,1.3198633677654501e+00,7.5765418180596689e-01,1.2371732442085313e+00,1.7182961725118491e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.7500000000000000e+00,1.6446940610327146e-01,-6.3734472528415542e-01,-4.9309388707904378e-01,1.2912717258208457e+00,7.7443033871458167e-01,1.2172219762214735e+00,1.6905860780853801e+00,6.4875000000000002e-02
4.3250000000000002e+00,2.0000000000000000e+00,1.5179824958860760e-01,-6.9456553450914671e-01,-5.5823633092219127e-01,1.2637960307052556e+00,7.9126692575696300e-01,1.1978386499932721e+00,1.6636647916573224e+00,6.4875000000000002e-02
4.3250000000000002e+00,2.2500000000000000e+00,1.3725890585226752e-01,-7.4389630918524996e-01,-6.1501833979925646e-01,1.2376602995006416e+00,8.0797614693100339e-01,1.1792036714459142e+00,1.6377828770082141e+00,6.4875000000000002e-02
4.3250000000000002e+00,2.5000000000000000e+00,1.2204838096933851e-01,-7.8610526622711552e-01,-6.6347486984337101e-01,1.2130446690265950e+00,8.2437195062441337e-01,1.1614722984039572e+00,1.6131559700054960e+00,6.4875000000000002e-02
4.3250000000000002e+00,2.7500000000000000e+00,1.0701790273987778e-01,-8.2198570593622244e-01,-7.0406285222721432e-01,1.1900802625053726e+00,8.4027945971878137e-01,1.1447687524207486e+00,1.5899566005843730e+00,6.4875000000000002e-02
4.3250000000000002e+00,3.0000000000000000e+00,9.2738692831006220e-02,-8.5231355367456818e-01,-7.3749470696826347e-01,1.1688481967181132e+00,8.5554309174433052e-01,1.1291831857165859e+00,1.5683099801619249e+00,6.4875000000000002e-02
4.3250000000000002e+00,3.2500000000000000e+00,7.9562541098412917e-02,-8.7782048385017297e-01,-7.6461090911690455e-01,1.1493820571653988e+00,8.7003272216219896e-01,1.1147713204798069e+00,1.5482935006663985e+00,6.4875000000000002e-02
4.3250000000000002e+00,3.5000000000000000e+00,6.7675236841252887e-02,-8.9917849119069659e-01,-7.8628769745839067e-01,1.1316729581783507e+00,8.8364751739733705e-01,1.1015563382902382e+00,1.5299393587364420e+00,6.4875000000000002e-02
4.3250000000000002e+00,3.7500000000000000e+00,5.7141913523710251e-02,-9.1699259241378728e-01,-8.0337457936218559e-01,1.1156762426892108e+00,8.9631737392705757e-01,1.0895324498832344e+00,1.5132395137267145e+00,6.4875000000000002e-02
4.3250000000000002e+00,4.0000000000000000e+00,4.7944154712181129e-02,-9.3179908686255519e-01,-8.1665571611996923e-01,1.1013189387781521e+00,9.0800218246445530e-01,1.0786695260532382e+00,1.4981521195183864e+00,6.4875000000000002e-02
4.3250000000000002e+00,4.2500000000000000e+00,4.0009290847206926e-02,-9.4406744558714584e-01,-8.2682940570383934e-01,1.0885072381509284e+00,9.1868934348909093e-01,1.0689182062711808e+00,1.4846086198210846e+00,6.4875000000000002e-02
4.3250000000000002e+00,4.5000000000000000e+00,3.3232699312008389e-02,-9.5420442269683969e-01,-8.3450049217069022e-01,1.0771334525147065e+00,9.2839006871931373e-01,1.0602149973758646e+00,1.4725208296887009e+00,6.4875000000000002e-02
4.3250000000000002e+00,4.7500000000000000e+00,2.7494126854037633e-02,-9.6255939390045375e-01,-8.4018140052663892e-01,1.0670820998580854e+00,9.3713501532168242e-01,1.0524870013018026e+00,1.4617875018080593e+00,6.4875000000000002e-02
4.3250000000000002e+00,5.0000000000000000e+00,2.2669116962917978e-02,-9.6943023812669604e-01,-8.4429843875363653e-01,1.0582349469721815e+00,9.4496973744932244e-01,1.0456560420469643e+00,1.4523000583985615e+00,6.4875000000000002e-02
4.3250000000000002e+00,5.2500000000000000e+00,1.8636583738339395e-02,-9.7506930661492575e-01,-8.4720089658971487e-01,1.0504749722500100e+00,9.5195033334121448e-01,1.0396420790335741e+00,1.4439473319910752e+00,6.4875000000000002e-02
4.3250000000000002e+00,5.5000000000000000e+00,1.5283465942447068e-02,-9.7968918797426885e-01,-8.4917123076155587e-01,1.0436893094247861e+00,9.5813954494861620e-01,1.0343658861997336e+00,1.4366192863885190e+00,6.4875000000000002e-02
4.3250000000000002e+00,5.7500000000000000e+00,1.2507253014124262e-02,-9.8346809347861552e-01,-8.5043523080489991e-01,1.0377712914285449e+00,9.6360345314953666e-01,1.0297510404988433e+00,1.4302097784706156e+00,6.4875000000000002e-02
4.3250000000000002e+00,6.0000000000000000e+00,1.0217023859177455e-02,-9.8655476728714819e-01,-8.5117151102042454e-01,1.0326217410569021e+00,9.6840881829244341e-01,1.0257253020798511e+00,1.4246184751109043e+00,6.4875000000000002e-02
4.3250000000000002e+00,6.2500000000000000e+00,8.3334960932859737e-03,-9.8907288123578940e-01,-8.5151999221766195e-01,1.0281496600701767e+00,9.7262104811836891e-01,1.0222214861865944e+00,1.4197520641480479e+00,6.4875000000000002e-02
4.3250000000000002e+00,6.5000000000000000e+00,6.7884577411821984e-03,-9.9112491056850838e-01,-8.5158924820589321e-01,1.0242724587299992e+00,9.7630273222410502e-01,1.0191779295424532e+00,1.4155249021422962e+00,6.4875000000000002e-02
4.3250000000000002e+00,6.7500000000000000e+00,5.5238492332994171e-03,-9.9279551067075722e-01,-8.5146272317038441e-01,1.0209158501100257e+00,9.7951266002210502e-01,1.0165386470896083e+00,1.4118592320689005e+00,6.4875000000000002e-02
4.3250000000000002e+00,7.0000000000000000e+00,4.4906811329385619e-03,-9.9415442926547681e-01,-8.5120390043668992e-01,1.0180135126355387e+00,9.8230523228625566e-01,1.0142532628235159e+00,1.4086850872548833e+00,6.4875000000000002e-02
4.3250000000000002e+00,7.2500000000000000e+00,3.6479103758311838e-03,-9.9525899634191217e-01,-8.5086053929815342e-01,1.0155066033763367e+00,9.8473017967113097e-01,1.0122767842976583e+00,1.4059399781911921e+00,6.4875000000000002e-02
4.3250000000000002e+00,7.5000000000000000e+00,2.9613518599490864e-03,-9.9615623729556613e-01,-8.5046810848384180e-01,1.0133431854954456e+00,9.8683251075604583e-01,1.0105692762629119e+00,1.4035684392540444e+00,6.4875000000000002e-02
4.3250000000000002e+00,7.7500000000000000e+00,2.4026696796740211e-03,-9.9688465483579758e-01,-8.5005254233358418e-01,1.0114776168338087e+00,9.8865262399998866e-01,1.0090954760585042e+00,1.4015214945257004e+00,6.4875000000000002e-02
4.3250000000000002e+00,8.0000000000000000e+00,1.9484700582656329e-03,-9.9747572325781075e-01,-8.4963243547173117e-01,1.0098699331397907e+00,9.9022653035217711e-01,1.0078243823581330e+00,1.3997560866085181e+00,6.4875000000000002e-02
4.3250000000000002e+00,8.2500000000000000e+00,1.5795034358838866e-03,-9.9795513548177617e-01,-8.4922077800393447e-01,1.0084852488017391e+00,9.9158614485256868e-01,1.0067288398472327e+00,1.3982344997878233e+00,6.4875000000000002e-02
4.3250000000000002e+00,8.5000000000000000e+00,1.2799740636359293e-03,-9.9834383941461735e-01,-8.4882631860176672e-01,1.0072931897844959e+00,9.9275961571222748e-01,1.0057851352691707e+00,1.3969237989849594e+00,6.4875000000000002e-02
4.3250000000000002e+00,8.7500000000000000e+00,1.0369501696799858e-03,-9.9865889609819380e-01,-8.4845462876313293e-01,1.0062673674036988e+00,9.9377166784224613e-01,1.0049726148062963e+00,1.3957952983420783e+00,6.4875000000000002e-02
4.3250000000000002e+00,9.0000000000000000e+00,8.3986505572180084e-04,-9.9891418804735632e-01,-8.4810892879025646e-01,1.0053848971897743e+00,9.9464394461780159e-01,1.0042733286859262e+00,1.3948240676193420e+00,6.4875000000000002e-02
4.3250000000000002e+00,9.2500000000000000e+00,6.8009844907126744e-04,-9.9912100232896128e-01,-8.4779072491159868e-01,1.0046259640282622e+00,9.9539533697724336e-01,1.0036717059511358e+00,1.3939884804876885e+00,6.4875000000000002e-02
4.3250000000000002e+00,9.5000000000000000e+00,5.5062744140234126e-04,-9.9928850939119584e-01,-8.4750029752759493e-01,1.0039734326997762e+00,9.9604229298270242e-01,1.0031542602664409e+00,1.3932698059256126e+00,6.4875000000000002e-02
4.3250000000000002e+00,9.7500000000000000e+00,4.4573695511161075e-04,-9.9942415547192509e-01,-8.4723707267935899e-01,1.0034125016238997e+00,9.9659910393942974e-01,1.0027093262297475e+00,1.3926518419857605e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.0000000000000000e+01,3.6078060190283383e-04,-9.9953398360960166e-01,-8.4699990235489930e-01,1.0029303968326144e+00,9.9707816530252846e-01,1.0023268247628450e+00,1.3921205899483959e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.0250000000000000e+01,2.9198384937434711e-04,-9.9962289584148589e-01,-8.4678727396714182e-01,1.0025161028029173e+00,9.9749021208149924e-01,1.0019980556173544e+00,1.3916639661352146e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.0500000000000000e+01,2.3628247485892761e-04,-9.9969486707802457e-01,-8.4659746507348232e-01,1.0021601266461007e+00,9.9784452944328383e-01,1.0017155147561334e+00,1.3912715482724076e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.0750000000000000e+01,1.9119029476299707e-04,-9.9975311935799605e-01,-8.4642865598454931e-01,1.0018542921946467e+00,9.9814913984089970e-01,1.0014727342721741e+00,1.3909343531557974e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.1000000000000000e+01,1.5469107717266481e-04,-9.9980026368194352e-01,-8.4627901017837315e-01,1.0015915606826964e+00,9.9841096835758925e-01,1.0012641425287745e+00,1.3906446424010757e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.1250000000000000e+01,1.2515036083721851e-04,-9.9983841535670093e-01,-8.4614673026545417e-01,1.0013658749369314e+00,9.9863598813269183e-01,1.0010849423031358e+00,1.3903957531987998e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.1500000000000000e+01,1.0124361255984534e-04,-9.9986928772828676e-01,-8.4603009553167152e-01,1.0011720242494686e+00,9.9882934778331700e-01,1.0009310048595894e+00,1.3901819511938742e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.1750000000000000e+01,8.1897762486752060e-05,-9.9989426830354067e-01,-8.4592748572999232e-01,1.0010055273712894e+00,9.9899548269835226e-01,1.0007987780467766e+00,1.3899983028427454e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.2000000000000000e+01,6.6243671548505480e-05,-9.9991448053520537e-01,-8.4583739472531394e-01,1.0008625313293968e+00,9.9913821198976127e-01,1.0006852066903631e+00,1.3898405648477266e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.2250000000000000e+01,5.3577517755332381e-05,-9.9993083394662430e-01,-8.4575843676031348e-01,1.0007397240242590e+00,9.9926082276290140e-01,1.0005876637294737e+00,1.3897050885131581e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.2500000000000000e+01,4.3329448866757760e-05,-9.9994406477992559e-01,-8.4568934745609703e-01,1.0006342588008057e+00,9.9936614322843009e-01,1.0005038907146311e+00,1.3895887371036544e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.2750000000000000e+01,3.5038148367721685e-05,-9.9995476894762647e-01,-8.4562898115160556e-01,1.0005436894035189e+00,9.9945660603402231e-01,1.0004319464438640e+00,1.3894888145053668e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.3000000000000000e+01,2.8330209044984714e-05,-9.9996342873681754e-01,-8.4557630578961218e-01,1.0004659139230023e+00,9.9953430305168978e-01,1.0003701626598078e+00,1.3894030036941776e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.3250000000000000e+01,2.2903412085966124e-05,-9.9997043444470768e-01,-8.4553039625046522e-01,1.0003991265179424e+00,9.9960103272047862e-01,1.0003171058632716e+00,1.3893293136989884e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.3500000000000000e+01,1.8513176758149123e-05,-9.9997610190362540e-01,-8.4549042679828257e-01,1.0003417758534343e+00,9.9965834091739025e-01,1.0002715444178902e+00,1.3892660339137366e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.3750000000000000e+01,1.4961582580228157e-05,-9.9998068667367068e-01,-8.4545566312281928e-01,1.0002925293355147e+00,9.9970755621287199e-01,1.0002324202266388e+00,1.3892116947592206e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.4000000000000000e+01,1.2088477730301897e-05,-9.9998439553473251e-01,-8.4542545432167571e-01,1.0002502423439126e+00,9.9974982026165160e-01,1.0001988243549453e+00,1.3891650338263131e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.4250000000000000e+01,9.7642786748817056e-06,-9.9998739579041407e-01,-8.4539922506241383e-01,1.0002139317720586e+00,9.9978611398495554e-01,1.0001699760578895e+00,1.3891249667470689e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.4500000000000000e+01,7.8841403362859094e-06,-9.9998982279954662e-01,-8.4537646808499756e-01,1.0001827532768581e+00,9.9981728011579951e-01,1.0001452047415451e+00,1.3890905621410350e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.4750000000000000e+01,6.3632366080979815e-06,-9.9999178607228745e-01,-8.4535673714594917e-01,1.0001559817221173e+00,9.9984404260438586e-01,1.0001239344519166e+00,1.3890610200721065e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.5000000000000000e+01,5.1329402093126272e-06,-9.9999337420392098e-01,-8.4533964046204435e-01,1.0001329943702277e+00,9.9986702331492272e-01,1.0001056705402007e+00,1.3890356535280566e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.5250000000000000e+01,4.1377308207031532e-06,-9.9999465886765349e-01,-8.4532483467973629e-01,1.0001132564380386e+00,9.9988675638752955e-01,1.0000899882011296e+00,1.3890138725015690e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.5500000000000000e+01,3.3326928816036984e-06,-9.9999569804565858e-01,-8.4531201937390077e-01,1.0000963086859371e+00,9.9990370058853262e-01,1.0000765226228361e+00,1.3889951703094947e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.5750000000000000e+01,2.6814907416892610e-06,-9.9999653864354454e-01,-8.4530093206381196e-01,1.0000817567550795e+00,9.9991824992854106e-01,1.0000649605227931e+00,1.3889791118372128e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.6000000000000000e+01,2.1547302044823024e-06,-9.9999721860580215e-01,-8.4529134372376646e-01,1.0000692620073659e+00,9.9993074278952754e-01,1.0000550328756166e+00,1.3889653234383563e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.6250000000000000e+01,1.7286328005505621e-06,-9.9999776862740319e-01,-8.4528305475911825e-01,1.0000585336569838e+00,9.9994146976900466e-01,1.0000465086655022e+00,1.3889534842576419e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.6500000000000000e+01,1.3839631490884356e-06,-9.9999821353859608e-01,-8.4527589141473036e-01,1.0000493220118529e+00,9.9995068042068791e-01,1.0000391895193759e+00,1.3889433187769109e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.6750000000000000e+01,1.1051611256006920e-06,-9.9999857342526199e-01,-8.4526970258113843e-01,1.0000414126687382e+00,9.9995858904619983e-01,1.0000329050969308e+00,1.3889345904124040e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.7000000000000000e+01,8.7963975383192782e-07,-9.9999886453530118e-01,-8.4526435696349134e-01,1.0000346215277056e+00,9.9996537967090304e-01,1.0000275091310471e+00,1.3889270960153433e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.7250000000000000e+01,6.9721719061016142e-07,-9.9999910001189918e-01,-8.4525974057916498e-01,1.0000287905104419e+00,9.9997121031842773e-01,1.0000228760270085e+00,1.3889206611486229e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.7500000000000000e+01,5.4965720469372833e-07,-9.9999929048672609e-01,-8.4525575455141355e-01,1.0000237838832020e+00,9.9997621668245762e-01,1.0000188979417914e+00,1.3889151360302658e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.7750000000000000e+01,4.3029743423642012e-07,-9.9999944455981560e-01,-8.4525231316837324e-01,1.0000194850990896e+00,9.9998051528057208e-01,1.0000154822757428e+00,1.3889103920496428e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.8000000000000000e+01,3.3374866044241811e-07,-9.9999956918776611e-01,-8.4524934217890468e-01,1.0000157940863970e+00,9.9998420616305228e-01,1.0000125495184962e+00,1.3889063187756892e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.8250000000000000e+01,2.5565153435949454e-07,-9.9999966999777423e-01,-8.4524677729905007e-01,1.0000126249200403e+00,9.9998737523934633e-01,1.0000100313991456e+00,1.3889028213877022e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.8500000000000000e+01,1.9247978298761309e-07,-9.9999975154166820e-01,-8.4524456290518024e-01,1.0000099038220083e+00,9.9999009627607649e-01,1.0000078692977408e+00,1.3888998184690844e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.8750000000000000e+01,1.4138101616373662e-07,-9.9999981750140310e-01,-8.4524265089217054e-01,1.0000075674443596e+00,9.9999243261290616e-01,1.0000060128812125e+00,1.3888972401127953e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.9000000000000000e+01,1.0004795114374637e-07,-9.9999987085528985e-01,-8.4524099967707000e-01,1.0000055613948668e+00,9.9999443863606208e-01,1.0000044189320441e+00,1.3888950262945057e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.9250000000000000e+01,6.6614243659194773e-08,-9.9999991401246102e-01,-8.4523957333078825e-01,1.0000038389710297e+00,9.9999616104370792e-01,1.0000030503424640e+00,1.3888931254756445e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.9500000000000000e+01,3.9570224193400202e-08,-9.9999994892164201e-01,-8.4523834082215965e-01,1.0000023600730179e+00,9.9999763993255197e-01,1.0000018752507833e+00,1.3888914934038659e+00,6.4875000000000002e-02
4.3250000000000002e+00,1.9750000000000000e+01,1.7694736258220187e-08,-9.9999997715913702e-01,-8.4523727536051763e-01,1.0000010902702650e+00,9.9999890973092376e-01,1.0000008662997963e+00,1.3888900920830505e+00,6.4875000000000002e-02
4.3250000000000002e+00,2.0000000000000000e+01,3.2421902622587733e-23,-1.0000000000000000e+00,-8.4523635382445361e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.3888888888888888e+00,6.4875000000000002e-02
